"","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous"
"480","31","662","20","english","solid things","0.2","striped things","0.3","polka-dotted things","0.75","blue things","0.3","red things","0.7","green things","0.7","133","111","332","cloud","212211","True"
"481","32","588","6","English","clouds","0","circles","0","squares","1","blue things","0","red things","0.5","green things","0","332","232","212","polka-dotted","213212","True"
"482","32","2238","7","English","clouds","0","circles","0.5","squares","0","solid things","0","striped things","1","polka-dotted things","0.5","221","231","211","blue","323211","True"
"483","32","555","8","English","blue things","0.5","red things","0","green things","0","solid things","0","striped things","1","polka-dotted things","0.5","121","131","331","cloud","213212","True"
"484","32","1856","9","English","blue things","0.5","red things","0.5","green things","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","313","112","112","square","123212","False"
"485","32","2053","10","English","solid things","1","striped things","0","polka-dotted things","0","blue things","0","red things","0","green things","1","213","221","232","circle","321111","True"
"486","32","413","11","English","clouds","1","circles","0","squares","0","solid things","0","striped things","1","polka-dotted things","0.5","123","213","313","green","321112","True"
"487","32","798","12","English","solid things","0","striped things","0.5","polka-dotted things","1","clouds","1","circles","0.5","squares","0","132","312","311","red","211212","True"
"488","32","1558","13","English","blue things","0","red things","1","green things","0.5","solid things","0","striped things","0.5","polka-dotted things","1","332","332","311","square","322121","True"
"489","32","2219","14","English","blue things","0","red things","0","green things","1","solid things","0.5","striped things","0.5","polka-dotted things","1","133","132","131","cloud","323211","True"
"490","32","364","15","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5","133","113","213","polka-dotted","122132","False"
"491","32","628","16","English","clouds","0.5","circles","0.5","squares","0.55","blue things","0.5","red things","0.5","green things","0.5","212","222","131","solid","112121","False"
"492","32","1771","17","English","blue things","0.5","red things","0","green things","0","clouds","0.75","circles","0","squares","0.5","121","121","221","striped","322132","True"
"493","32","549","18","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","223","123","322","circle","112132","False"
"494","32","2354","19","English","blue things","0.5","red things","0.5","green things","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","121","221","321","cloud","113232","False"
"495","32","1629","20","English","blue things","1","red things","0.5","green things","0","clouds","1","circles","0.5","squares","0","121","323","332","striped","211112","True"
"496","33","1936","6","English","clouds","0.55","circles","1","squares","0","blue things","0","red things","1","green things","0.5","222","311","331","striped","111212","False"
"497","33","2097","7","English","clouds","0.1","circles","1","squares","0","blue things","0","red things","0","green things","1","233","132","331","polka-dotted","321111","True"
"498","33","2164","8","English","solid things","0","striped things","0","polka-dotted things","1","blue things","0","red things","0","green things","1","133","321","312","cloud","121111","False"
"499","33","1175","9","English","blue things","1","red things","0.45","green things","0.45","solid things","0","striped things","1","polka-dotted things","0","221","231","321","circle","212232","True"
"500","33","1101","10","English","blue things","0","red things","1","green things","0","solid things","1","striped things","0","polka-dotted things","0","112","121","121","cloud","321212","True"
"501","33","513","11","English","solid things","0","striped things","1","polka-dotted things","0","clouds","0","circles","1","squares","0","222","221","123","red","112132","False"
"502","33","1463","12","English","blue things","0","red things","0","green things","1","solid things","0","striped things","1","polka-dotted things","0","323","113","133","square","123211","False"
"503","33","590","13","English","clouds","0","circles","1","squares","0","solid things","0","striped things","0","polka-dotted things","1","233","133","132","green","213212","True"
"504","33","1387","14","English","clouds","1","circles","0","squares","0","solid things","0","striped things","0","polka-dotted things","1","131","233","332","blue","113211","False"
"505","33","2016","15","English","solid things","0","striped things","1","polka-dotted things","0","blue things","0","red things","1","green things","0","222","223","212","circle","322122","True"
"506","33","428","16","English","clouds","1","circles","0.5","squares","0","solid things","0","striped things","1","polka-dotted things","0","122","332","312","red","321112","True"
"507","33","1159","17","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0","circles","0","squares","1","321","121","311","striped","212232","True"
"508","33","1792","18","English","solid things","1","striped things","0","polka-dotted things","0","clouds","0.5","circles","0.5","squares","0.5","311","311","331","blue","322132","True"
"509","33","158","19","English","clouds","0","circles","1","squares","0","blue things","0.5","red things","0.5","green things","0.5","213","313","313","solid","323212","True"
"510","33","176","20","English","clouds","0.45","circles","0.5","squares","0.5","solid things","0","striped things","1","polka-dotted things","0","223","233","233","green","323212","True"
"526","35","129","6","English","solid things","0.4","striped things","0.4","polka-dotted things","0.65","clouds","0.7","circles","0.35","squares","0.4","133","113","221","green","212111","True"
"527","35","320","7","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","133","123","313","cloud","213211","True"
"528","35","414","8","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5","322","123","121","striped","321112","True"
"529","35","2231","9","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5","112","312","212","red","323211","True"
"530","35","713","10","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","332","312","131","red","212122","True"
"531","35","2217","11","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.55","223","222","221","striped","323211","True"
"532","35","1422","12","English","clouds","0.65","circles","0.3","squares","0.15","solid things","0.5","striped things","0.6","polka-dotted things","0.5","123","133","313","green","322111","True"
"533","35","2154","13","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5","313","231","121","green","121111","False"
"534","35","642","14","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","222","322","111","circle","112121","False"
"535","35","715","15","English","blue things","0.5","red things","0.7","green things","0.5","solid things","0.7","striped things","0.5","polka-dotted things","0.5","312","322","113","square","212122","True"
"536","35","2364","16","English","blue things","0.2","red things","0.6","green things","0.35","clouds","0.4","circles","0.7","squares","0.25","232","222","212","polka-dotted","113232","False"
"537","35","563","17","English","blue things","0.2","red things","0.25","green things","0.6","clouds","0.2","circles","0.35","squares","0.75","323","322","312","striped","213212","True"
