"","X.1","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"310",310,310,20,1561,15,"English","blue things",0.5,"red things",0.35,"green things",0.6,"solid things",0.5,"striped things",0.4,"polka-dotted things",0.65,133,133,122,"cloud",322121,"True",1,3,2,25,25,13,NA,NA,NA,0.619049024962726,0.380950975037274,NA,0.631576537387243,0.368423462612757,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.718316408417958,0.281683591582042,NA,0.718316408417958,0.281683591582042,NA,322121,0
"311",311,311,20,937,16,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,321,321,112,"blue",212121,"False",3,2,1,6,6,10,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.502632486837566,0.497367513162434,NA,0.502632486837566,0.497367513162434,NA,0.502632486837566,0.497367513162434,NA,212121,0
"312",312,312,20,329,17,"English","solid things",0.7,"striped things",0.5,"polka-dotted things",0.3,"blue things",0.5,"red things",0.5,"green things",0.5,212,232,122,"circle",213211,"True",1,2,3,11,17,13,NA,NA,NA,NA,NA,NA,0.46667,0.2,0.33333,0.5,0.5,NA,NA,NA,NA,0.66667,0,0.33333,0.502632486837566,0.497367513162434,NA,NA,NA,NA,0.53783,0.13117,0.331,213211,0
"313",313,313,20,1537,18,"English","blue things",0.5,"red things",0.3,"green things",0.65,"solid things",0.5,"striped things",0.65,"polka-dotted things",0.3,323,322,332,"square",322112,"True",1,3,2,24,15,18,NA,NA,NA,0.684208919686193,0.315791080313807,NA,0.684208919686193,0.315791080313807,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.718316408417958,0.281683591582042,NA,0.803935980320098,0.196064019679902,NA,322112,0
"314",314,314,20,716,19,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.65,"red things",0.5,"green things",0.3,221,223,331,"circle",212122,"True",1,2,3,5,23,9,NA,NA,NA,0.5,0.5,NA,0.684208919686193,0.315791080313807,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.502632486837566,0.497367513162434,NA,0.502632486837566,0.497367513162434,NA,0.785077850778508,0.214922149221492,NA,212122,0
"315",315,315,20,1876,20,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,332,233,233,"red",123212,"False",3,2,1,18,26,26,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.506480064800648,0.493519935199352,NA,NA,NA,NA,0.506480064800648,0.493519935199352,NA,123212,0
"316",316,316,21,1006,6,"english","blue things",0.8,"red things",0.15,"green things",0.5,"solid things",0.2,"striped things",0.85,"polka-dotted things",0.5,121,112,222,"cloud",212212,"True",1,3,2,4,10,14,NA,NA,NA,0.809527324259691,0.190472675740309,NA,0.842102049849657,0.157897950150343,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.524097379513102,0.475902620486898,NA,0.739466302668487,0.260533697331513,NA,0.713621431892841,0.28637856810716,NA,212212,0
"317",317,317,21,2283,7,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.6,"squares",0.5,133,133,123,"polka-dotted",213232,"False",2,3,1,25,25,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.524097379513102,0.475902620486898,NA,NA,NA,NA,NA,NA,NA,213232,0
"318",318,318,21,680,8,"english","solid things",0.5,"striped things",0.25,"polka-dotted things",0.7,"blue things",0.5,"red things",0.3,"green things",0.7,133,122,213,"cloud",212211,"True",1,2,3,25,13,20,NA,NA,NA,0.7000014999925,0.2999985000075,NA,0.48276,0.17241,0.34483,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.524097379513102,0.475902620486898,NA,0.739466302668487,0.260533697331513,NA,0.52759,0.16016,0.31225,212211,0
"319",319,319,21,704,9,"english","clouds",0.3,"circles",0.75,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,211,111,223,"solid",212122,"True",2,1,3,2,1,23,NA,NA,NA,0.5,0.5,NA,0.714283605444185,0.285716394555815,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.524097379513102,0.475902620486898,NA,0.524097379513102,0.475902620486898,NA,0.739466302668487,0.260533697331513,NA,212122,0
"320",320,320,21,1627,10,"english","solid things",0.25,"striped things",0.5,"polka-dotted things",0.7,"blue things",0.3,"red things",0.65,"green things",0.5,332,311,221,"square",211112,"True",1,2,3,18,3,5,NA,NA,NA,0.684208919686193,0.315791080313807,NA,0.48276,0.17241,0.34483,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.524097379513102,0.475902620486898,NA,0.713621431892841,0.28637856810716,NA,0.52759,0.16016,0.31225,211211,0
"321",321,321,21,1936,11,"english","blue things",0.4,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.4,"squares",0.5,222,311,331,"striped",111212,"False",2,3,1,14,3,9,NA,NA,NA,0.444442716030178,0.555557283969822,NA,0.555557283969822,0.444442716030178,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.385966140338597,0.307016929830702,0.307016929830702,0.556962215188924,0.443037784811076,NA,0.556962215188924,0.443037784811076,NA,111212,0
"322",322,322,21,862,12,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.4,"clouds",0.5,"circles",0.45,"squares",0.55,323,331,222,"green",112122,"False",3,2,1,24,9,14,NA,NA,NA,0.555557283969822,0.444442716030178,NA,0.55000224998875,0.44999775001125,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.385966140338597,0.307016929830702,0.307016929830702,0.542570425704257,0.457429574295743,NA,0.542570425704257,0.457429574295743,NA,112122,0
"323",323,323,21,434,13,"english","solid things",0.5,"striped things",0.3,"polka-dotted things",0.75,"blue things",0.75,"red things",0.3,"green things",0.25,131,122,123,"cloud",321112,"True",1,2,3,7,13,22,NA,NA,NA,0.714283605444185,0.285716394555815,NA,0.57692,0.23077,0.19231,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.767126164369178,0.232873835630822,NA,0.622223777762222,0.188888111118889,0.188888111118889,321211,0
"324",324,324,21,1438,14,"english","blue things",0.5,"red things",0.3,"green things",0.75,"solid things",0.25,"striped things",0.75,"polka-dotted things",0.35,323,313,332,"square",322111,"True",1,3,2,24,21,18,NA,NA,NA,0.714283605444185,0.285716394555815,NA,0.555554444455555,0.185188148118519,0.259257407425926,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.682241588792056,0.317758411207944,NA,0.622223777762222,0.188888111118889,0.188888111118889,322111,0
"325",325,325,21,1503,15,"english","clouds",0.65,"circles",0.5,"squares",0.25,"solid things",0.1,"striped things",0.8,"polka-dotted things",0.5,121,111,311,"blue",322112,"True",3,1,2,4,1,3,NA,NA,NA,0.722225678996982,0.277774321003018,NA,0.888887160501509,0.111112839498491,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.682241588792056,0.317758411207944,NA,0.767126164369178,0.232873835630822,NA,322112,0
"326",326,326,21,329,16,"english","solid things",0.75,"striped things",0.5,"polka-dotted things",0.25,"blue things",0.5,"red things",0.5,"green things",0.5,212,232,122,"circle",213211,"True",1,2,3,11,17,13,NA,NA,NA,NA,NA,NA,0.5,0.16667,0.33333,0.5,0.5,NA,NA,NA,NA,0.66667,0,0.33333,0.524097379513102,0.475902620486898,NA,NA,NA,NA,0.52759,0.16016,0.31225,213211,0
"327",327,327,21,411,17,"english","blue things",0.15,"red things",0.9,"green things",0.5,"clouds",0.3,"circles",0.75,"squares",0.3,212,311,111,"solid",321112,"True",2,3,1,11,3,1,NA,NA,NA,0.857149183667444,0.142850816332556,NA,0.55556,0.22222,0.22222,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.767126164369178,0.232873835630822,NA,0.622223777762222,0.188888111118889,0.188888111118889,321211,0
"328",328,328,21,1230,18,"english","clouds",0.4,"circles",0.6,"squares",0.5,"blue things",0.5,"red things",0.4,"green things",0.6,233,123,112,"polka-dotted",112112,"False",2,1,3,26,22,10,NA,NA,NA,0.599997000015,0.400002999985,NA,0.599997000015,0.400002999985,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.385966140338597,0.307016929830702,0.307016929830702,0.542570425704257,0.457429574295743,NA,0.556962215188924,0.443037784811076,NA,112112,0
"329",329,329,21,1286,19,"english","solid things",0.6,"striped things",0.4,"polka-dotted things",0.4,"clouds",0.5,"circles",0.6,"squares",0.45,211,122,333,"blue",111111,"False",3,2,1,2,13,27,NA,NA,NA,0.428574285742857,0.285712857128571,0.285712857128571,0.3871,0.32258,0.29032,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.385966140338597,0.307016929830702,0.307016929830702,0.385966140338597,0.307016929830702,0.307016929830702,0.385966140338597,0.307016929830702,0.307016929830702,111111,0
"330",330,330,21,478,20,"english","blue things",0.2,"red things",0.7,"green things",0.45,"solid things",0.7,"striped things",0.35,"polka-dotted things",0.4,312,321,133,"square",211111,"True",1,3,2,12,6,25,NA,NA,NA,0.48276,0.24138,0.27586,0.51852,0.14815,0.33333,0.5,0.5,NA,0.66667,0,0.33333,0.66667,0,0.33333,0.524097379513102,0.475902620486898,NA,0.52759,0.16016,0.31225,0.52759,0.16016,0.31225,211111,0
"331",331,331,22,2038,6,"English","solid things",0.7,"striped things",0.5,"polka-dotted things",0.05,"blue things",0.75,"red things",0.35,"green things",0,111,112,121,"cloud",322122,"True",1,2,3,1,10,4,NA,NA,NA,0.583333333333333,0.416666666666667,NA,0.68182,0.31818,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.87039870398704,0.12960129601296,NA,0.87039870398704,0.12960129601296,NA,322122,0
"332",332,332,22,1636,7,"English","blue things",0.05,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0,"polka-dotted things",0.05,312,333,131,"square",211112,"True",1,3,2,12,27,7,NA,NA,NA,0.90909,0.09091,NA,0.47619,0.47619,0.04762,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.737666311668442,0.262333688331558,NA,0.898150509247454,0.101849490752546,NA,0.78582,0.06321,0.15097,211211,0
"333",333,333,22,2262,8,"English","blue things",0.95,"red things",0,"green things",0,"solid things",0.05,"striped things",0,"polka-dotted things",0.95,331,331,231,"square",213232,"False",1,3,2,9,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.737666311668442,0.262333688331558,NA,NA,NA,NA,NA,NA,NA,213232,0
"334",334,334,22,1942,9,"English","blue things",0,"red things",0,"green things",0.95,"clouds",0,"circles",0.95,"squares",0.05,223,132,112,"striped",111212,"False",2,3,1,23,16,10,NA,NA,NA,1,0,NA,1,0,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.70666,0.14667,0.14667,0.828115859420703,0.171884140579297,NA,0.828115859420703,0.171884140579297,NA,111212,0
"335",335,335,22,2088,10,"English","solid things",0,"striped things",0.95,"polka-dotted things",0.05,"blue things",0.05,"red things",1,"green things",0.05,122,111,133,"cloud",321111,"True",1,2,3,13,1,25,NA,NA,NA,0.95,0,0.05,0.90909909099091,0.045450454504545,0.045450454504545,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,0.86142,0.06929,0.06929,0.86142,0.06929,0.06929,321111,0
"336",336,336,22,112,11,"English","clouds",1,"circles",0.05,"squares",0.05,"solid things",0.95,"striped things",0,"polka-dotted things",0,113,313,221,"green",212111,"True",3,1,2,19,21,5,NA,NA,NA,1,0,NA,0.90909909099091,0.045450454504545,0.045450454504545,0.5,0.5,NA,0.5,0.5,NA,0.66667,0,0.33333,0.737666311668442,0.262333688331558,NA,0.737666311668442,0.262333688331558,NA,0.78582,0.06321,0.15097,212111,0
"337",337,337,22,1118,12,"English","clouds",0.05,"circles",1,"squares",0.05,"blue things",0.95,"red things",0.05,"green things",0,211,113,113,"solid",321212,"True",2,1,3,2,19,19,NA,NA,NA,0.952385442202527,0.0476145577974731,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.925554255542555,0.0744457444574446,NA,0.925554255542555,0.0744457444574446,NA,321212,0
"338",338,338,22,1120,13,"English","solid things",1,"striped things",0.05,"polka-dotted things",0.05,"blue things",1,"red things",0.05,"green things",0,211,223,223,"circle",321212,"True",1,2,3,2,23,23,NA,NA,NA,0.952385442202527,0.0476145577974731,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.925554255542555,0.0744457444574446,NA,0.925554255542555,0.0744457444574446,NA,321212,0
"339",339,339,22,1131,14,"English","blue things",0.05,"red things",0.95,"green things",0.05,"solid things",0,"striped things",0.95,"polka-dotted things",0.05,222,211,211,"circle",321212,"True",1,3,2,14,2,2,NA,NA,NA,1,0,NA,0.94999894999895,0.05000105000105,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.925554255542555,0.0744457444574446,NA,0.925554255542555,0.0744457444574446,NA,321212,0
"340",340,340,22,2128,15,"English","solid things",0,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",0.05,"green things",0.05,321,132,212,"square",111112,"False",1,2,3,6,16,11,NA,NA,NA,0,1,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.70666,0.14667,0.14667,0.828115859420703,0.171884140579297,NA,0.70666,0.14667,0.14667,111211,0
"341",341,341,22,1584,16,"English","clouds",0,"circles",0.7,"squares",0,"blue things",0,"red things",0.95,"green things",0,212,212,313,"solid",322121,"True",2,1,3,11,11,21,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.87039870398704,0.12960129601296,NA,0.87039870398704,0.12960129601296,NA,322121,0
"342",342,342,22,1128,17,"English","clouds",0.05,"circles",0.05,"squares",0.95,"solid things",0,"striped things",0,"polka-dotted things",0.95,332,122,122,"red",321212,"True",3,1,2,18,13,13,NA,NA,NA,1,0,NA,0.94999894999895,0.05000105000105,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.925554255542555,0.0744457444574446,NA,0.925554255542555,0.0744457444574446,NA,321212,0
"343",343,343,22,1351,18,"English","clouds",0.05,"circles",0.05,"squares",0.95,"solid things",0.05,"striped things",0.95,"polka-dotted things",0,323,331,312,"green",113211,"False",3,1,2,24,9,12,NA,NA,NA,NA,NA,NA,0.95,0,0.05,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.70666,0.14667,0.14667,NA,NA,NA,0.70666,0.14667,0.14667,113211,0
"344",344,344,22,183,19,"English","solid things",0.95,"striped things",0,"polka-dotted things",0.05,"blue things",0.05,"red things",0,"green things",0.05,211,231,231,"circle",323212,"True",1,2,3,2,8,8,NA,NA,NA,NA,NA,NA,0.95,0.05,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.925554255542555,0.0744457444574446,NA,323212,0
"345",345,345,22,236,20,"English","clouds",0,"circles",0.95,"squares",0,"blue things",0.05,"red things",0.05,"green things",0,212,212,122,"solid",212132,"False",2,1,3,11,11,13,NA,NA,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.737666311668442,0.262333688331558,NA,NA,NA,NA,0.737666311668442,0.262333688331558,NA,213221,0
"346",346,346,23,446,6,"English","clouds",0,"circles",0.85,"squares",0,"blue things",0.8,"red things",0,"green things",0.5,231,132,332,"polka-dotted",321112,"True",2,1,3,8,16,18,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.911365443172784,0.0886345568272159,NA,0.837178371783718,0.0814108141081411,0.0814108141081411,321211,0
"347",347,347,23,468,7,"English","blue things",0.8,"red things",0.45,"green things",0,"clouds",0.8,"circles",0.15,"squares",0.5,111,213,322,"solid",211111,"True",2,3,1,1,20,15,NA,NA,NA,0.55172,0.10345,0.34483,0.64,0,0.36,0.5,0.5,NA,0.66667,0,0.33333,0.66667,0,0.33333,0.5,0.5,NA,0.60758,0.05909,0.33333,0.60758,0.05909,0.33333,211111,0
"348",348,348,23,664,8,"English","blue things",0.75,"red things",0.5,"green things",0.2,"solid things",0.85,"striped things",0.15,"polka-dotted things",0.5,211,223,112,"circle",212211,"True",1,3,2,2,23,10,NA,NA,NA,0.85000074999625,0.14999925000375,NA,0.51724,0.13793,0.34483,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.5,0.5,NA,0.905515472422638,0.0944845275773621,NA,0.60758,0.05909,0.33333,212211,0
"349",349,349,23,2212,9,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.2,"striped things",0.85,"polka-dotted things",0.2,223,213,233,"circle",323211,"True",1,3,2,23,20,26,NA,NA,NA,NA,NA,NA,0.68,0.16,0.16,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,0.837178371783718,0.0814108141081411,0.0814108141081411,323211,0
"350",350,350,23,1765,10,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.1,"red things",0.9,"green things",0.5,132,132,131,"polka-dotted",322132,"True",2,1,3,16,16,7,NA,NA,NA,NA,NA,NA,0.8999955000225,0.1000044999775,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.849430752846236,0.150569247153764,NA,323221,0
"351",351,351,23,311,11,"English","blue things",0.85,"red things",0.5,"green things",0.1,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,221,223,322,"circle",213211,"True",1,3,2,5,23,15,NA,NA,NA,NA,NA,NA,0.58620413795862,0.0689693103068969,0.344826551734483,0.5,0.5,NA,NA,NA,NA,0.66667,0,0.33333,0.5,0.5,NA,NA,NA,NA,0.60758,0.05909,0.33333,213211,0
"352",352,352,23,551,12,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.15,"circles",0.5,"squares",0.85,311,111,112,"blue",213212,"True",3,2,1,3,1,10,NA,NA,NA,NA,NA,NA,0.85000074999625,0.14999925000375,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,0.858205708971455,0.141794291028545,NA,213212,0
"353",353,353,23,848,13,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,123,222,331,"cloud",112111,"False",1,3,2,22,14,9,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,112111,0
"354",354,354,23,2167,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,332,121,211,"red",121111,"False",3,2,1,18,4,2,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,121111,0
"355",355,355,23,1169,15,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.8,"squares",0.2,232,332,233,"red",212232,"True",3,2,1,17,18,26,NA,NA,NA,NA,NA,NA,0.80000300003,0.19999699997,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,0.905515472422638,0.0944845275773621,NA,213222,0
"356",356,356,23,854,16,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,131,332,221,"cloud",112122,"False",1,3,2,7,18,5,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,112122,0
"357",357,357,23,813,17,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,213,222,331,"green",112111,"False",3,2,1,20,14,9,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,112111,0
"358",358,358,23,2280,18,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,222,222,212,"striped",213232,"False",2,1,3,14,14,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,213232,0
"359",359,359,23,171,19,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0,"squares",0.95,322,222,222,"striped",323212,"True",2,3,1,15,14,14,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.911365443172784,0.0886345568272159,NA,323212,0
"360",360,360,23,1535,20,"English","clouds",0.8,"circles",0.5,"squares",0.15,"blue things",0.85,"red things",0.5,"green things",0.05,111,113,313,"solid",322112,"True",2,1,3,1,19,21,NA,NA,NA,0.842102049849657,0.157897950150343,NA,0.944450493894377,0.0555495061056234,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.849430752846236,0.150569247153764,NA,0.911365443172784,0.0886345568272159,NA,322112,0
"361",361,361,24,661,6,"English","solid things",0.8,"striped things",0.2,"polka-dotted things",0.5,"clouds",0.5,"circles",0.3,"squares",0.7,312,222,333,"red",212211,"True",3,2,1,12,14,27,NA,NA,NA,0.7000014999925,0.2999985000075,NA,0.533335333353333,0.133331333313333,0.333333333333333,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.500780007800078,0.499219992199922,NA,0.681246812468125,0.318753187531875,NA,0.4710047100471,0.196351963519635,0.332643326433264,212211,0
"362",362,362,24,1761,7,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.6,"striped things",0.4,"polka-dotted things",0.5,313,313,323,"green",322132,"True",3,1,2,21,21,24,NA,NA,NA,NA,NA,NA,0.599997000015,0.400002999985,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.629546852265739,0.370453147734261,NA,323221,0
