"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"300",300,19,328,20,"english","clouds",0.7,"circles",0.35,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,112,212,313,"red",213211,"True",3,1,2,10,11,21,0.45161,0.22581,0.32258,0.33333,0.33333,0.33333,NA,NA,NA,0.51354,0.15312,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.51624,0.15042,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213211,2.17769559518225
"301",301,20,81,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,331,232,112,"blue",122111,"False",3,1,2,9,17,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32899,0.32899,0.34202,0.32815,0.33333,0.33852,0.33981,0.32686,0.33333,122111,2.19722457733622
"302",302,20,2046,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.05,"clouds",0.05,"circles",0.95,"squares",0.5,211,231,111,"blue",322122,"True",3,2,1,2,8,1,0.03333,0.63333,0.33333,0.47619,0.47619,0.04762,NA,NA,NA,0.19959,0.46708,0.33333,0.46708,0.33333,0.19959,0.33333,0.33333,0.33333,0.20586,0.4608,0.33333,0.4608,0.33333,0.20586,0.33333,0.33333,0.33333,322122,1.86444171584348
"303",303,20,638,8,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,121,321,232,"cloud",112121,"False",1,2,3,4,6,17,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.34135,0.32932,0.32932,0.33333,0.33812,0.32854,0.33812,0.32854,0.33333,112121,2.19722457733622
"304",304,20,1758,9,"English","blue things",0.5,"red things",0.65,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0,312,312,332,"square",322132,"True",1,3,2,12,12,18,NA,NA,NA,0.5,0.5,0,0.30303,0.39394,0.30303,0.33333,0.33333,0.33333,0.47472,0.33333,0.19194,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.46741,0.33333,0.19925,0.33333,0.33333,0.33333,323221,2.02042840704019
"305",305,20,722,10,"English","blue things",0.4,"red things",0.5,"green things",0.6,"clouds",0.05,"circles",0.5,"squares",0.6,313,113,321,"solid",212122,"True",2,3,1,21,19,6,0.04348,0.43478,0.52174,NA,NA,NA,0.26667,0.33333,0.4,0.13875,0.33333,0.52792,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.14534,0.33333,0.52133,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212122,1.9954389549508
"306",306,20,1041,11,"English","blue things",0.7,"red things",0.15,"green things",0.5,"solid things",0.5,"striped things",0.65,"polka-dotted things",0.25,121,132,231,"cloud",212212,"True",1,3,2,4,16,8,NA,NA,NA,0.35714,0.46429,0.17857,0.51852,0.11111,0.37037,0.33333,0.33333,0.33333,0.33333,0.50068,0.16599,0.5318,0.13486,0.33333,0.33545,0.33122,0.33333,0.33333,0.49288,0.17378,0.52182,0.14485,0.33333,212212,1.99117470877338
"307",307,20,1515,12,"English","solid things",0.5,"striped things",0.05,"polka-dotted things",0.7,"blue things",0.5,"red things",0.5,"green things",0.5,231,221,223,"circle",322112,"True",1,2,3,8,5,23,NA,NA,NA,0.4,0.04,0.56,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.08576,0.58091,0.53025,0.33333,0.13642,0.33333,0.33333,0.33333,0.33333,0.10067,0.566,0.51203,0.33333,0.15463,322112,2.08355104421338
"308",308,20,1520,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.7,"clouds",0.65,"circles",0.25,"squares",0.5,131,111,211,"blue",322112,"True",3,2,1,7,1,2,0.46429,0.17857,0.35714,0.29412,0.29412,0.41176,NA,NA,NA,0.53025,0.13642,0.33333,0.08576,0.33333,0.58091,0.33333,0.33333,0.33333,0.51203,0.15463,0.33333,0.10067,0.33333,0.566,0.33333,0.33333,0.33333,322112,2.31183072223031
"309",309,20,2323,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,223,222,222,"green",123232,"False",3,2,1,23,14,14,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32901,0.33765,123232,2.19722457733622
"310",310,20,1561,15,"English","blue things",0.5,"red things",0.35,"green things",0.6,"solid things",0.5,"striped things",0.4,"polka-dotted things",0.65,133,133,122,"cloud",322121,"True",1,3,2,25,25,13,NA,NA,NA,0.32258,0.25806,0.41935,0.34483,0.24138,0.41379,0.33333,0.33333,0.33333,0.33333,0.17632,0.49035,0.33333,0.17632,0.49035,0.33333,0.33333,0.33333,0.33333,0.17941,0.48725,0.33333,0.17941,0.48725,322121,2.19372069983847
"311",311,20,937,16,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,321,321,112,"blue",212121,"False",3,2,1,6,6,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33144,0.33333,0.33522,0.33144,0.33522,0.33333,0.33522,0.33144,0.33333,212121,2.19722457733622
"312",312,20,329,17,"English","solid things",0.7,"striped things",0.5,"polka-dotted things",0.3,"blue things",0.5,"red things",0.5,"green things",0.5,212,232,122,"circle",213211,"True",1,2,3,11,17,13,NA,NA,NA,0.46667,0.33333,0.2,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.54758,0.33333,0.11909,0.33333,0.33333,0.33333,0.33142,0.33525,0.33333,0.54142,0.33078,0.1278,0.33333,0.33333,0.33333,213211,2.17144487631685
"313",313,20,1537,18,"English","blue things",0.5,"red things",0.3,"green things",0.65,"solid things",0.5,"striped things",0.65,"polka-dotted things",0.3,323,322,332,"square",322112,"True",1,3,2,24,15,18,NA,NA,NA,0.34483,0.44828,0.2069,0.34483,0.2069,0.44828,0.33333,0.33333,0.33333,0.33333,0.53025,0.13642,0.33333,0.08576,0.58091,0.33333,0.33333,0.33333,0.33333,0.51203,0.15463,0.33333,0.10067,0.566,322112,2.20587415650698
"314",314,20,716,19,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.65,"red things",0.5,"green things",0.3,221,223,331,"circle",212122,"True",1,2,3,5,23,9,NA,NA,NA,0.33333,0.33333,0.33333,0.44828,0.34483,0.2069,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.52792,0.33333,0.13875,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.52133,0.33333,0.14534,212122,2.17244755289047
"315",315,20,1876,20,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,332,233,233,"red",123212,"False",3,2,1,18,26,26,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32782,0.33885,0.33333,0.33333,0.33333,0.33333,0.33885,0.32782,123212,2.19722457733622
"316",316,21,1006,6,"english","blue things",0.8,"red things",0.15,"green things",0.5,"solid things",0.2,"striped things",0.85,"polka-dotted things",0.5,121,112,222,"cloud",212212,"True",1,3,2,4,10,14,NA,NA,NA,0.12903,0.54839,0.32258,0.55172,0.10345,0.34483,0.33333,0.33333,0.33333,0.18002,0.48664,0.33333,0.46298,0.20368,0.33333,0.34883,0.31784,0.33333,0.18201,0.48466,0.33333,0.46914,0.19753,0.33333,212212,1.93890044609917
"317",317,21,2283,7,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.6,"squares",0.5,133,133,123,"polka-dotted",213232,"False",2,3,1,25,25,22,0.3125,0.375,0.3125,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.31727,0.3494,0.33333,0.33333,0.33333,213232,2.19722457733622
"318",318,21,680,8,"english","solid things",0.5,"striped things",0.25,"polka-dotted things",0.7,"blue things",0.5,"red things",0.3,"green things",0.7,133,122,213,"cloud",212211,"True",1,2,3,25,13,20,NA,NA,NA,0.34483,0.17241,0.48276,0.33333,0.2,0.46667,0.33333,0.33333,0.33333,0.33333,0.156,0.51067,0.33333,0.17046,0.49621,0.34981,0.31685,0.33333,0.31172,0.15741,0.53087,0.33333,0.17071,0.49596,212211,2.07067012688921
"319",319,21,704,9,"english","clouds",0.3,"circles",0.75,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,211,111,223,"solid",212122,"True",2,1,3,2,1,23,0.19355,0.48387,0.32258,NA,NA,NA,0.33333,0.33333,0.33333,0.17153,0.49514,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.1725,0.49417,0.33333,0.34971,0.31695,0.33333,0.34971,0.33333,0.31695,212122,2.13435232061696
"320",320,21,1627,10,"english","solid things",0.25,"striped things",0.5,"polka-dotted things",0.7,"blue things",0.3,"red things",0.65,"green things",0.5,332,311,221,"square",211112,"True",1,2,3,18,3,5,NA,NA,NA,0.17241,0.34483,0.48276,0.2069,0.44828,0.34483,0.33333,0.33333,0.33333,0.15402,0.33333,0.51265,0.19418,0.47248,0.33333,0.33333,0.31639,0.35027,0.15846,0.31112,0.53041,0.18907,0.4776,0.33333,211211,2.07794695029131
"321",321,21,1936,11,"english","blue things",0.4,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.4,"squares",0.5,222,311,331,"striped",111212,"False",2,3,1,14,3,9,0.35714,0.28571,0.35714,NA,NA,NA,0.28571,0.35714,0.35714,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.38399,0.28267,0.29776,0.40449,0.29776,0.28267,0.38399,0.33333,111212,2.19722457733622
"322",322,21,862,12,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.4,"clouds",0.5,"circles",0.45,"squares",0.55,323,331,222,"green",112122,"False",3,2,1,24,9,14,0.33333,0.3,0.36667,0.35714,0.35714,0.28571,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.30601,0.36065,0.33333,0.36065,0.30601,0.30806,0.30806,0.38388,112122,2.19722457733622
"323",323,21,434,13,"english","solid things",0.5,"striped things",0.3,"polka-dotted things",0.75,"blue things",0.75,"red things",0.3,"green things",0.25,131,122,123,"cloud",321112,"True",1,2,3,7,13,22,NA,NA,NA,0.32258,0.19355,0.48387,0.57692,0.23077,0.19231,0.33333,0.33333,0.33333,0.33333,0.14783,0.51883,0.637,0.1815,0.1815,0.33333,0.33333,0.33333,0.33333,0.151,0.51567,0.63066,0.18467,0.18467,321211,2.02405777477417
"324",324,21,1438,14,"english","blue things",0.5,"red things",0.3,"green things",0.75,"solid things",0.25,"striped things",0.75,"polka-dotted things",0.35,323,313,332,"square",322111,"True",1,3,2,24,21,18,NA,NA,NA,0.18519,0.55556,0.25926,0.32258,0.19355,0.48387,0.33333,0.33333,0.33333,0.19038,0.61924,0.19038,0.33333,0.21324,0.45342,0.33333,0.33333,0.33333,0.18695,0.6261,0.18695,0.33333,0.21001,0.45666,322111,2.03966420218933
"325",325,21,1503,15,"english","clouds",0.65,"circles",0.5,"squares",0.25,"solid things",0.1,"striped things",0.8,"polka-dotted things",0.5,121,111,311,"blue",322112,"True",3,1,2,4,1,3,0.46429,0.35714,0.17857,0.07143,0.57143,0.35714,NA,NA,NA,0.44644,0.33333,0.22023,0.16443,0.50223,0.33333,0.33333,0.33333,0.33333,0.44841,0.33333,0.21826,0.16225,0.50442,0.33333,0.33333,0.33333,0.33333,322112,1.95182667107747
"326",326,21,329,16,"english","solid things",0.75,"striped things",0.5,"polka-dotted things",0.25,"blue things",0.5,"red things",0.5,"green things",0.5,212,232,122,"circle",213211,"True",1,2,3,11,17,13,NA,NA,NA,0.5,0.33333,0.16667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.50996,0.33333,0.15671,0.33333,0.33333,0.33333,0.31686,0.34981,0.33333,0.52852,0.31172,0.15976,0.33333,0.33333,0.33333,213211,2.11042423861011
"327",327,21,411,17,"english","blue things",0.15,"red things",0.9,"green things",0.5,"clouds",0.3,"circles",0.75,"squares",0.3,212,311,111,"solid",321112,"True",2,3,1,11,3,1,0.22222,0.55556,0.22222,NA,NA,NA,0.09677,0.58065,0.32258,0.1815,0.637,0.1815,0.33333,0.33333,0.33333,0.14783,0.51883,0.33333,0.18467,0.63066,0.18467,0.33333,0.33333,0.33333,0.151,0.51567,0.33333,321211,1.92938517260717
"328",328,21,1230,18,"english","clouds",0.4,"circles",0.6,"squares",0.5,"blue things",0.5,"red things",0.4,"green things",0.6,233,123,112,"polka-dotted",112112,"False",2,1,3,26,22,10,0.26667,0.4,0.33333,NA,NA,NA,0.33333,0.26667,0.4,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.30441,0.36225,0.33333,0.31348,0.31348,0.37304,0.33333,0.31159,0.35507,112112,2.19722457733622
"329",329,21,1286,19,"english","solid things",0.6,"striped things",0.4,"polka-dotted things",0.4,"clouds",0.5,"circles",0.6,"squares",0.45,211,122,333,"blue",111111,"False",3,2,1,2,13,27,0.32258,0.3871,0.29032,0.42857,0.28571,0.28571,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.31054,0.37892,0.31054,0.37892,0.31054,0.31054,0.37892,0.31054,0.31054,111111,2.19722457733622
"330",330,21,478,20,"english","blue things",0.2,"red things",0.7,"green things",0.45,"solid things",0.7,"striped things",0.35,"polka-dotted things",0.4,312,321,133,"square",211111,"True",1,3,2,12,6,25,NA,NA,NA,0.48276,0.24138,0.27586,0.14815,0.51852,0.33333,0.33333,0.33333,0.33333,0.51231,0.15436,0.33333,0.15436,0.51231,0.33333,0.31747,0.33333,0.34919,0.53039,0.15709,0.31252,0.15709,0.53039,0.31252,211111,2.06677771534428
"331",331,22,2038,6,"English","solid things",0.7,"striped things",0.5,"polka-dotted things",0.05,"blue things",0.75,"red things",0.35,"green things",0,111,112,121,"cloud",322122,"True",1,2,3,1,10,4,NA,NA,NA,0.56,0.4,0.04,0.68182,0.31818,0,0.33333,0.33333,0.33333,0.59857,0.0681,0.33333,0.59857,0.0681,0.33333,0.33333,0.33333,0.33333,0.6062,0.06047,0.33333,0.6062,0.06047,0.33333,322122,2.6108921058122
"332",332,22,1636,7,"English","blue things",0.05,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0,"polka-dotted things",0.05,312,333,131,"square",211112,"True",1,3,2,12,27,7,NA,NA,NA,0.90909,0,0.09091,0.04762,0.47619,0.47619,0.33333,0.33333,0.33333,0.60059,0.33333,0.06607,0.33333,0.62812,0.03855,0.1835,0.33333,0.48317,0.61214,0.33333,0.05453,0.15959,0.79492,0.0455,211211,2.53466768023364
"333",333,22,2262,8,"English","blue things",0.95,"red things",0,"green things",0,"solid things",0.05,"striped things",0,"polka-dotted things",0.95,331,331,231,"square",213232,"False",1,3,2,9,9,8,NA,NA,NA,0.05,0,0.95,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.17489,0.49178,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232,2.19722457733622
"334",334,22,1942,9,"English","blue things",0,"red things",0,"green things",0.95,"clouds",0,"circles",0.95,"squares",0.05,223,132,112,"striped",111212,"False",2,3,1,23,16,10,0,0.95,0.05,NA,NA,NA,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15676,0.5099,0.33333,0.19038,0.61924,0.19038,0.33333,0.15676,0.5099,111212,2.19722457733622
"335",335,22,2088,10,"English","solid things",0,"striped things",0.95,"polka-dotted things",0.05,"blue things",0.05,"red things",1,"green things",0.05,122,111,133,"cloud",321111,"True",1,2,3,13,1,25,NA,NA,NA,0,0.95,0.05,0.04545,0.90909,0.04545,0.33333,0.33333,0.33333,0.08216,0.83567,0.08216,0.08216,0.83567,0.08216,0.33333,0.33333,0.33333,0.07623,0.84754,0.07623,0.07623,0.84754,0.07623,321111,0.68587927878575
"336",336,22,112,11,"English","clouds",1,"circles",0.05,"squares",0.05,"solid things",0.95,"striped things",0,"polka-dotted things",0,113,313,221,"green",212111,"True",3,1,2,19,21,5,0.90909,0.04545,0.04545,1,0,0,NA,NA,NA,0.6123,0.33333,0.05436,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.75466,0.18368,0.06166,0.45976,0.2069,0.33333,0.2069,0.33333,0.45976,212111,1.72685077503411
"337",337,22,1118,12,"English","clouds",0.05,"circles",1,"squares",0.05,"blue things",0.95,"red things",0.05,"green things",0,211,113,113,"solid",321212,"True",2,1,3,2,19,19,0.04545,0.90909,0.04545,NA,NA,NA,0.95,0.05,0,0.0679,0.59876,0.33333,0.33333,0.33333,0.33333,0.59876,0.33333,0.0679,0.07288,0.59378,0.33333,0.33333,0.33333,0.33333,0.59378,0.33333,0.07288,321212,1.18063373704294
"338",338,22,1120,13,"English","solid things",1,"striped things",0.05,"polka-dotted things",0.05,"blue things",1,"red things",0.05,"green things",0,211,223,223,"circle",321212,"True",1,2,3,2,23,23,NA,NA,NA,0.90909,0.04545,0.04545,0.95238,0.04762,0,0.33333,0.33333,0.33333,0.59876,0.0679,0.33333,0.59876,0.33333,0.0679,0.33333,0.33333,0.33333,0.59378,0.07288,0.33333,0.59378,0.33333,0.07288,321212,1.17923915981566
"339",339,22,1131,14,"English","blue things",0.05,"red things",0.95,"green things",0.05,"solid things",0,"striped things",0.95,"polka-dotted things",0.05,222,211,211,"circle",321212,"True",1,3,2,14,2,2,NA,NA,NA,0,0.95,0.05,0.04762,0.90476,0.04762,0.33333,0.33333,0.33333,0.0679,0.59876,0.33333,0.0679,0.59876,0.33333,0.33333,0.33333,0.33333,0.07288,0.59378,0.33333,0.07288,0.59378,0.33333,321212,1.1866131612741
"340",340,22,2128,15,"English","solid things",0,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",0.05,"green things",0.05,321,132,212,"square",111112,"False",1,2,3,6,16,11,NA,NA,NA,0.33333,0.33333,0.33333,0,0.5,0.5,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.0549,0.0549,0.8902,0.0549,0.8902,0.0549,0.62794,0.03873,0.33333,111211,2.19722457733622
"341",341,22,1584,16,"English","clouds",0,"circles",0.7,"squares",0,"blue things",0,"red things",0.95,"green things",0,212,212,313,"solid",322121,"True",2,1,3,11,11,21,0,1,0,NA,NA,NA,0,1,0,0.33333,0.5576,0.10906,0.33333,0.33333,0.33333,0.33333,0.5576,0.10906,0.33333,0.5669,0.09977,0.33333,0.33333,0.33333,0.33333,0.5669,0.09977,322121,1.1682198854434
"342",342,22,1128,17,"English","clouds",0.05,"circles",0.05,"squares",0.95,"solid things",0,"striped things",0,"polka-dotted things",0.95,332,122,122,"red",321212,"True",3,1,2,18,13,13,0.04762,0.04762,0.90476,0,0,1,NA,NA,NA,0.0679,0.33333,0.59876,0.33333,0.0679,0.59876,0.33333,0.33333,0.33333,0.07288,0.33333,0.59378,0.33333,0.07288,0.59378,0.33333,0.33333,0.33333,321212,1.15732703950109
"343",343,22,1351,18,"English","clouds",0.05,"circles",0.05,"squares",0.95,"solid things",0.05,"striped things",0.95,"polka-dotted things",0,323,331,312,"green",113211,"False",3,1,2,24,9,12,0.04762,0.04762,0.90476,0.05,0.95,0,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.17408,0.65184,0.17408,0.17408,0.17408,0.65184,113211,2.19722457733622
"344",344,22,183,19,"English","solid things",0.95,"striped things",0,"polka-dotted things",0.05,"blue things",0.05,"red things",0,"green things",0.05,211,231,231,"circle",323212,"True",1,2,3,2,8,8,NA,NA,NA,0.95,0,0.05,0.5,0,0.5,0.33333,0.33333,0.33333,0.61294,0.33333,0.05372,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.6162,0.33333,0.05047,0.33333,0.33333,0.33333,323212,1.70981581556206
"345",345,22,236,20,"English","clouds",0,"circles",0.95,"squares",0,"blue things",0.05,"red things",0.05,"green things",0,212,212,122,"solid",212132,"False",2,1,3,11,11,13,0,1,0,NA,NA,NA,0.5,0.5,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.19657,0.4701,0.33333,0.4701,0.19657,0.33333,0.33333,0.33333,0.33333,213221,2.19722457733622
"346",346,23,446,6,"English","clouds",0,"circles",0.85,"squares",0,"blue things",0.8,"red things",0,"green things",0.5,231,132,332,"polka-dotted",321112,"True",2,1,3,8,16,18,0,1,0,NA,NA,NA,0.61538,0,0.38462,0.09489,0.81022,0.09489,0.33333,0.33333,0.33333,0.59677,0.06989,0.33333,0.09863,0.80273,0.09863,0.33333,0.33333,0.33333,0.59372,0.07295,0.33333,321211,0.950665486601453
"347",347,23,468,7,"English","blue things",0.8,"red things",0.45,"green things",0,"clouds",0.8,"circles",0.15,"squares",0.5,111,213,322,"solid",211111,"True",2,3,1,1,20,15,0.55172,0.10345,0.34483,NA,NA,NA,0.64,0.36,0,0.6084,0.05827,0.33333,0.33333,0.33333,0.33333,0.6084,0.33333,0.05827,0.60703,0.05964,0.33333,0.33333,0.33333,0.33333,0.60703,0.33333,0.05964,211111,1.66060211340597
"348",348,23,664,8,"English","blue things",0.75,"red things",0.5,"green things",0.2,"solid things",0.85,"striped things",0.15,"polka-dotted things",0.5,211,223,112,"circle",212211,"True",1,3,2,2,23,10,NA,NA,NA,0.56667,0.1,0.33333,0.51724,0.34483,0.13793,0.33333,0.33333,0.33333,0.61123,0.05544,0.33333,0.6144,0.33333,0.05227,0.33333,0.33333,0.33333,0.61133,0.05534,0.33333,0.61448,0.33333,0.05218,212211,1.97228134537873
"349",349,23,2212,9,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.2,"striped things",0.85,"polka-dotted things",0.2,223,213,233,"circle",323211,"True",1,3,2,23,20,26,NA,NA,NA,0.16,0.68,0.16,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.06974,0.86053,0.06974,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.07144,0.85711,0.07144,0.33333,0.33333,0.33333,323211,2.05292493381213
"350",350,23,1765,10,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.1,"red things",0.9,"green things",0.5,132,132,131,"polka-dotted",322132,"True",2,1,3,16,16,7,0.33333,0.33333,0.33333,NA,NA,NA,0.06667,0.6,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.10347,0.56319,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.1036,0.56307,0.33333,323221,1.96052479248576
"351",351,23,311,11,"English","blue things",0.85,"red things",0.5,"green things",0.1,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,221,223,322,"circle",213211,"True",1,3,2,5,23,15,NA,NA,NA,0.33333,0.33333,0.33333,0.58621,0.34483,0.06897,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.60939,0.33333,0.05728,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.60809,0.33333,0.05858,213211,1.96502204590274
"352",352,23,551,12,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.15,"circles",0.5,"squares",0.85,311,111,112,"blue",213212,"True",3,2,1,3,1,10,0.1,0.33333,0.56667,0.33333,0.33333,0.33333,NA,NA,NA,0.09072,0.33333,0.57594,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09408,0.33333,0.57258,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213212,2.0174665780085
