"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode"
"395",410,27,2028,10,"English","clouds",0.5,"circles",0.05,"squares",0.05,"solid things",0.95,"striped things",0,"polka-dotted things",0.05,113,133,213,"green",322122,"True",3,1,2,19,25,20,0.83333,0.08333,0.08333,0.95,0,0.05,NA,NA,NA,0.66667,0,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.65543,0.01124,0.33333,0.65543,0.33333,0.01124,0.33333,0.33333,0.33333,322122
"396",411,27,935,11,"English","blue things",0,"red things",0,"green things",1,"clouds",0.5,"circles",0.05,"squares",0,133,133,212,"polka-dotted",212121,"False",2,3,1,25,25,11,0.90909,0.09091,0,NA,NA,NA,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212121
"397",412,27,1963,12,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,312,312,312,"red",323232,"False",3,1,2,12,12,12,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232
"398",413,27,453,13,"English","clouds",0.95,"circles",0,"squares",0,"solid things",1,"striped things",0,"polka-dotted things",0.05,112,332,221,"red",211111,"True",3,1,2,10,18,5,1,0,0,0.95238,0,0.04762,NA,NA,NA,0.66667,0.33333,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.66098,0.33333,0.00569,0.66098,0.33333,0.00569,0.33333,0.33333,0.33333,211111
"399",414,27,1304,14,"English","solid things",0,"striped things",0,"polka-dotted things",0.5,"blue things",0,"red things",0.5,"green things",0,232,331,312,"circle",122122,"False",1,2,3,17,9,12,NA,NA,NA,0,0,1,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122122
"400",415,27,1477,15,"English","blue things",0,"red things",0,"green things",0.5,"solid things",1,"striped things",0,"polka-dotted things",0,313,123,133,"square",123211,"False",1,3,2,21,22,25,NA,NA,NA,1,0,0,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123211
"401",416,27,267,16,"English","clouds",0,"circles",0.5,"squares",0,"solid things",0,"striped things",0,"polka-dotted things",0.5,233,123,232,"green",212222,"True",3,1,2,26,22,17,0,1,0,0,0,1,NA,NA,NA,0,0.66667,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.00585,0.66081,0.33333,0.33333,0.00585,0.66081,0.33333,0.33333,0.33333,212222
"402",417,27,1032,17,"English","clouds",0,"circles",1,"squares",0,"solid things",0,"striped things",0.55,"polka-dotted things",0,221,311,323,"blue",212212,"True",3,1,2,5,3,24,0,1,0,0,1,0,NA,NA,NA,0.33333,0.66667,0,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.65557,0.01109,0.00573,0.66093,0.33333,0.33333,0.33333,0.33333,212212
"403",418,27,1448,18,"English","solid things",0,"striped things",1,"polka-dotted things",0,"blue things",0,"red things",0,"green things",0.5,123,113,131,"cloud",322111,"True",1,2,3,22,19,7,NA,NA,NA,0,1,0,0,0,1,0.33333,0.33333,0.33333,0,1,0,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.00846,0.983,0.00855,0.0113,0.33333,0.65537,322111
"404",419,27,338,19,"English","clouds",0,"circles",0,"squares",1,"solid things",0.5,"striped things",0,"polka-dotted things",0,312,112,213,"red",213211,"True",3,1,2,12,10,20,0,0,1,1,0,0,NA,NA,NA,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.00569,0.33333,0.66098,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213211
"405",420,27,1540,20,"English","solid things",0,"striped things",1,"polka-dotted things",0.05,"clouds",0,"circles",0,"squares",0.5,323,313,113,"green",322112,"True",3,2,1,24,21,19,0,0,1,0,0.95238,0.04762,NA,NA,NA,0,0.33333,0.66667,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.01124,0.33333,0.65543,0.00566,0.66101,0.33333,0.33333,0.33333,0.33333,322112
"406",421,28,175,6,"english","solid things",0.45,"striped things",0.55,"polka-dotted things",0.5,"blue things",0.5,"red things",0.95,"green things",0.5,222,223,223,"circle",323212,"True",1,2,3,14,23,23,NA,NA,NA,0.3,0.36667,0.33333,0.25641,0.48718,0.25641,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.39012,0.27655,323212
"407",422,28,420,7,"english","clouds",0.5,"circles",0.5,"squares",0.85,"blue things",0.5,"red things",0.5,"green things",0.8,323,121,221,"striped",321112,"True",2,1,3,24,4,5,0.27027,0.27027,0.45946,NA,NA,NA,0.27778,0.27778,0.44444,0,0,1,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.30187,0.30187,0.39627,0.33333,0.33333,0.33333,0.28826,0.33333,0.37841,321211
"408",423,28,1755,8,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.65,"circles",0.5,"squares",0.5,131,131,331,"polka-dotted",322132,"True",2,3,1,7,7,9,0.39394,0.30303,0.30303,NA,NA,NA,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221
"409",424,28,885,9,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,113,131,223,"solid",112122,"False",2,3,1,19,7,23,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112122
"410",425,28,1975,10,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,233,233,233,"green",323232,"False",3,1,2,26,26,26,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232
"411",426,28,1444,11,"english","clouds",0.35,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,311,111,221,"blue",322111,"True",3,1,2,3,1,5,0.25926,0.37037,0.37037,0.33333,0.33333,0.33333,NA,NA,NA,0,0,1,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.30298,0.31754,0.37948,0.34532,0.32135,0.33333,0.33333,0.33333,0.33333,322111
"412",427,28,197,12,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.55,"circles",0.5,"squares",0.5,111,131,131,"blue",323212,"True",3,2,1,1,7,7,0.35484,0.32258,0.32258,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.39012,0.33333,0.27655,0.33333,0.33333,0.33333,323212
"413",428,28,863,13,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,232,331,122,"circle",112122,"False",1,2,3,17,9,13,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112122
"414",429,28,1292,14,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,223,331,112,"green",111111,"False",3,2,1,23,9,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,111111
"415",430,28,865,15,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,213,221,112,"green",112122,"False",3,2,1,20,5,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112122
"416",431,28,782,16,"english","blue things",0.5,"red things",0.5,"green things",0.8,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,133,112,212,"cloud",211212,"True",1,3,2,25,10,11,NA,NA,NA,0.33333,0.33333,0.33333,0.27778,0.27778,0.44444,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.27655,0.33333,0.39012,0.33333,0.27655,0.39012,211212
"417",432,28,467,17,"english","clouds",0.5,"circles",0.65,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.75,232,112,321,"red",211111,"True",3,1,2,17,10,6,0.30303,0.39394,0.30303,0.28571,0.28571,0.42857,NA,NA,NA,0,0.66667,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.29597,0.3707,0.33333,0.29597,0.33333,0.3707,0.33333,0.33333,0.33333,211111
"418",433,28,776,18,"english","blue things",0.5,"red things",0.5,"green things",0.65,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.75,133,112,312,"cloud",211212,"True",1,3,2,25,10,12,NA,NA,NA,0.28571,0.28571,0.42857,0.30303,0.30303,0.39394,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.27655,0.33333,0.39012,0.33333,0.27655,0.39012,211212
"419",434,28,788,19,"english","blue things",0.7,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.6,"squares",0.5,231,332,312,"polka-dotted",211212,"True",2,3,1,8,18,12,0.3125,0.375,0.3125,NA,NA,NA,0.41176,0.29412,0.29412,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.39012,0.27655,0.33333,0.33333,0.33333,0.39012,0.27655,0.33333,211212
"420",435,28,497,20,"english","clouds",0.5,"circles",0.5,"squares",0.65,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.65,332,222,111,"red",211111,"True",3,1,2,18,14,1,0.30303,0.30303,0.39394,0.30303,0.30303,0.39394,NA,NA,NA,0.33333,0,0.66667,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.29597,0.3707,0.33333,0.29597,0.3707,0.33333,0.33333,0.33333,211111
"421",436,29,853,6,"English","blue things",0.5,"red things",0.7,"green things",0.5,"solid things",0.5,"striped things",0.6,"polka-dotted things",0.5,322,121,232,"square",112122,"False",1,3,2,15,4,17,NA,NA,NA,0.3125,0.375,0.3125,0.29412,0.41176,0.29412,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112122
"422",437,29,278,7,"English","clouds",0.5,"circles",0.7,"squares",0.5,"solid things",0.65,"striped things",0.5,"polka-dotted things",0.5,211,121,213,"blue",212222,"True",3,1,2,2,4,20,0.29412,0.41176,0.29412,0.39394,0.30303,0.30303,NA,NA,NA,0,0.66667,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.29377,0.3729,0.33333,0.3729,0.29377,0.33333,0.33333,0.33333,0.33333,212222
"423",438,29,903,8,"English","solid things",0.5,"striped things",0.6,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.65,323,323,112,"green",212121,"False",3,2,1,24,24,10,0.30303,0.30303,0.39394,0.3125,0.375,0.3125,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212121
"424",439,29,1607,9,"English","blue things",0.5,"red things",0.5,"green things",0.7,"solid things",0.5,"striped things",0.6,"polka-dotted things",0.5,123,132,331,"cloud",211112,"True",1,3,2,22,16,9,NA,NA,NA,0.3125,0.375,0.3125,0.29412,0.29412,0.41176,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.30769,0,0.69231,0.33333,0.33333,0.33333,0.33333,0.37118,0.29548,0.33329,0.28254,0.38417,211211
"425",440,29,301,10,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.6,"blue things",0.55,"red things",0.5,"green things",0.5,131,132,333,"cloud",213211,"True",1,2,3,7,16,27,NA,NA,NA,0.3125,0.3125,0.375,0.35484,0.32258,0.32258,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.38373,0.28294,0.33333,213211
"426",441,29,1785,11,"English","solid things",0.5,"striped things",0.6,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,223,223,233,"green",322132,"True",3,2,1,23,23,26,0.33333,0.33333,0.33333,0.3125,0.375,0.3125,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.36028,0.30639,0.33333,0.33333,0.33333,323221
"427",442,29,483,12,"English","blue things",0.5,"red things",0.6,"green things",0.5,"solid things",0.65,"striped things",0.5,"polka-dotted things",0.5,112,131,223,"cloud",211111,"True",1,3,2,10,7,23,NA,NA,NA,0.39394,0.30303,0.30303,0.3125,0.375,0.3125,0.33333,0.33333,0.33333,0.66667,0.33333,0,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.38373,0.33333,0.28294,0.28294,0.38373,0.33333,211111
"428",443,29,1717,13,"English","clouds",0.5,"circles",0.5,"squares",0.6,"blue things",0.6,"red things",0.5,"green things",0.4,321,323,213,"striped",212112,"True",2,1,3,6,24,20,0.3125,0.3125,0.375,NA,NA,NA,0.4,0.33333,0.26667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.37119,0.33333,0.29548,212112
"429",444,29,1782,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.6,"green things",0.4,312,312,313,"square",322132,"True",1,2,3,12,12,21,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.4,0.26667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.36028,0.30639,323221
"430",445,29,2173,15,"English","blue things",0.5,"red things",0.55,"green things",0.5,"clouds",0.4,"circles",0.6,"squares",0.45,212,323,121,"solid",121111,"False",2,3,1,11,24,4,0.27586,0.41379,0.31034,NA,NA,NA,0.32258,0.35484,0.32258,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,121111
"431",446,29,2360,16,"English","clouds",0.45,"circles",0.5,"squares",0.5,"solid things",0.6,"striped things",0.5,"polka-dotted things",0.5,112,113,111,"red",113232,"False",3,1,2,10,19,1,0.31034,0.34483,0.34483,0.375,0.3125,0.3125,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113232
"432",447,29,1000,17,"English","clouds",0.45,"circles",0.4,"squares",0.6,"solid things",0.6,"striped things",0.5,"polka-dotted things",0.3,311,232,132,"blue",121112,"False",3,1,2,3,17,16,0.31034,0.27586,0.41379,0.42857,0.35714,0.21429,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,121211
"433",448,29,286,18,"English","blue things",0.5,"red things",0.5,"green things",0.6,"solid things",0.5,"striped things",0.6,"polka-dotted things",0.5,223,231,123,"circle",212222,"True",1,3,2,23,8,22,NA,NA,NA,0.3125,0.375,0.3125,0.3125,0.3125,0.375,0.33333,0.33333,0.33333,0.33333,0.66667,0,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.3729,0.29377,0.29377,0.33333,0.3729,212222
"434",449,29,576,19,"English","solid things",0.5,"striped things",0.45,"polka-dotted things",0.5,"blue things",0.4,"red things",0.5,"green things",0.55,123,121,321,"cloud",213212,"True",1,2,3,22,4,6,NA,NA,NA,0.34483,0.31034,0.34483,0.27586,0.34483,0.37931,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.29547,0.33333,0.37119,213212
"435",450,29,335,20,"English","solid things",0.45,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.6,"green things",0.5,112,111,213,"cloud",213211,"True",1,2,3,10,1,20,NA,NA,NA,0.31034,0.34483,0.34483,0.3125,0.375,0.3125,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.28294,0.38373,0.33333,213211
"436",451,30,1790,6,"English","solid things",0.5,"striped things",0.7,"polka-dotted things",0.2,"blue things",0.5,"red things",0,"green things",0,121,121,111,"cloud",322132,"True",1,2,3,4,4,1,NA,NA,NA,0.35714,0.5,0.14286,1,0,0,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.06475,0.60192,0.33333,0.33333,0.33333,0.33333,323221
"437",452,30,162,7,"English","blue things",0,"red things",0.5,"green things",0,"solid things",0.5,"striped things",0.5,"polka-dotted things",0,312,332,332,"square",323212,"True",1,3,2,12,18,18,NA,NA,NA,0.5,0.5,0,0,1,0,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66662,0.33333,5e-05,0.33333,0.33333,0.33333,323212
"438",453,30,2094,8,"English","solid things",0,"striped things",1,"polka-dotted things",0,"clouds",1,"circles",0,"squares",0,121,231,311,"blue",321111,"True",3,2,1,4,8,3,1,0,0,0,1,0,NA,NA,NA,1,0,0,0,1,0,0.33333,0.33333,0.33333,0.99608,0.00196,0.00196,0.00196,0.99608,0.00196,0.33333,0.33333,0.33333,321111
"439",454,30,1759,9,"English","clouds",0,"circles",1,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,222,222,122,"red",322132,"True",3,1,2,14,14,13,0,0.66667,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.06475,0.60192,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221
"440",455,30,99,10,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,122,133,231,"striped",122111,"False",2,1,3,13,25,8,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122111
"441",456,30,41,11,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,111,321,322,"solid",122112,"False",2,3,1,1,6,15,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122112
"442",457,30,1679,12,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,312,233,233,"red",121212,"False",3,1,2,12,26,26,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,121212
"443",458,30,1442,13,"English","solid things",0,"striped things",1,"polka-dotted things",0,"blue things",0.5,"red things",0,"green things",1,323,333,312,"square",322111,"True",1,2,3,24,27,12,NA,NA,NA,0,1,0,0.33333,0,0.66667,0.33333,0.33333,0.33333,0,1,0,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.00379,0.99426,0.00196,0.33333,0.00503,0.66164,322111
"444",459,30,1518,14,"English","solid things",0,"striped things",1,"polka-dotted things",0.5,"blue things",1,"red things",0.5,"green things",0,121,123,113,"cloud",322112,"True",1,2,3,4,22,19,NA,NA,NA,0,0.66667,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.02356,0.64311,0.33333,0.66653,0.33333,0.00014,322112
"445",460,30,588,15,"English","clouds",0.5,"circles",0,"squares",1,"blue things",0.5,"red things",0.5,"green things",0.5,332,232,212,"polka-dotted",213212,"True",2,1,3,18,17,11,0.33333,0,0.66667,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.00015,0.66652,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213212
"446",461,30,535,16,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,322,321,333,"red",112132,"False",3,1,2,15,6,27,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113221
"447",462,30,1780,17,"English","blue things",1,"red things",0,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,221,221,222,"striped",322132,"True",2,3,1,5,5,14,0.33333,0.33333,0.33333,NA,NA,NA,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.60192,0.06475,0.33333,323221
"448",463,30,1636,18,"English","blue things",0.5,"red things",1,"green things",0,"solid things",1,"striped things",0.5,"polka-dotted things",0,312,333,131,"square",211112,"True",1,3,2,12,27,7,NA,NA,NA,0.66667,0.33333,0,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.30769,0.69231,0,0.33333,0.33333,0.33333,0.66531,0.33333,0.00136,0.25533,0.7439,0.00076,211211
"449",464,30,259,19,"English","clouds",1,"circles",0,"squares",0.5,"solid things",1,"striped things",0.5,"polka-dotted things",0,113,233,112,"green",212222,"True",3,1,2,19,26,10,0.66667,0,0.33333,0.66667,0.33333,0,NA,NA,NA,0.66667,0,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.63629,0.03038,0.33333,0.63629,0.33333,0.03038,0.33333,0.33333,0.33333,212222
"450",465,30,2306,20,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,233,133,133,"circle",123232,"False",1,3,2,26,25,25,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123232
"451",466,31,183,6,"english","blue things",0.75,"red things",0.75,"green things",0.8,"solid things",0.3,"striped things",0.2,"polka-dotted things",0.25,211,231,231,"circle",323212,"True",1,3,2,2,8,8,NA,NA,NA,0.4,0.26667,0.33333,0.32609,0.32609,0.34783,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.38793,0.33333,0.27873,0.33333,0.33333,0.33333,323212
"452",467,31,1405,7,"english","solid things",0.75,"striped things",0.8,"polka-dotted things",0.8,"clouds",0.85,"circles",0.75,"squares",0.75,123,223,313,"green",322111,"True",3,2,1,22,23,21,0.3617,0.31915,0.31915,0.31915,0.34043,0.34043,NA,NA,NA,1,0,0,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.41024,0.29484,0.29492,0.30367,0.363,0.33333,0.33333,0.33333,0.33333,322111
