"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode"
"254",254,16,2248,19,"english","solid things",0.05,"striped things",0.05,"polka-dotted things",0.95,"blue things",0,"red things",0,"green things",0,132,122,112,"cloud",323211,"True",1,2,3,16,13,10,NA,NA,NA,0.04762,0.04762,0.90476,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.13957,0.13957,0.72086,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.13267,0.13267,0.73465,0.33333,0.33333,0.33333,323211
"255",255,16,2194,20,"english","blue things",0,"red things",0,"green things",0,"clouds",0,"circles",0.05,"squares",0,321,112,213,"striped",121111,"False",2,3,1,6,10,20,0,1,0,NA,NA,NA,0.33333,0.33333,0.33333,0.32631,0.32631,0.34738,0.32291,0.34376,0.33333,0.34738,0.32631,0.32631,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,121111
"256",256,17,592,6,"english","clouds",0.8,"circles",1,"squares",0,"solid things",0,"striped things",0,"polka-dotted things",1,211,231,233,"blue",213212,"True",3,1,2,2,8,26,0.44444,0.55556,0,0,0,1,NA,NA,NA,0.33333,0.33333,0.33333,0.57545,0.33333,0.09122,0.47018,0.33333,0.19648,0.33333,0.33333,0.33333,0.57422,0.33333,0.09245,0.46537,0.33333,0.2013,213212
"257",257,17,1049,7,"english","solid things",1,"striped things",1,"polka-dotted things",0,"blue things",0,"red things",1,"green things",0,322,311,212,"square",212212,"True",1,2,3,15,3,11,NA,NA,NA,0.5,0.5,0,0,1,0,0.33333,0.19436,0.47231,0.09344,0.57323,0.33333,0.09801,0.56866,0.33333,0.33333,0.20047,0.46619,0.09336,0.57331,0.33333,0.09446,0.57221,0.33333,212212
"258",258,17,145,8,"english","solid things",1,"striped things",1,"polka-dotted things",0,"clouds",1,"circles",0,"squares",0,123,223,312,"green",212111,"True",3,2,1,22,23,12,1,0,0,0.5,0.5,0,NA,NA,NA,0.73136,0.09197,0.17668,0.2002,0.46647,0.33333,0.33333,0.2002,0.46647,0.7306,0.08975,0.17965,0.20305,0.46362,0.33333,0.33333,0.20305,0.46362,212111
"259",259,17,1024,9,"english","clouds",1,"circles",0,"squares",0,"solid things",1,"striped things",1,"polka-dotted things",0,122,212,111,"red",212212,"True",3,1,2,13,11,1,1,0,0,0.5,0.5,0,NA,NA,NA,0.56866,0.09801,0.33333,0.09344,0.57323,0.33333,0.19436,0.47231,0.33333,0.57221,0.09446,0.33333,0.09336,0.57331,0.33333,0.20047,0.46619,0.33333,212212
"260",260,17,2134,10,"english","solid things",1,"striped things",0,"polka-dotted things",1,"blue things",0,"red things",0,"green things",1,133,312,211,"cloud",111112,"False",1,2,3,25,12,2,NA,NA,NA,0.5,0,0.5,0,0,1,0.67508,0.16246,0.16246,0.12931,0.33333,0.53735,0.16246,0.16246,0.67508,0.66027,0.16987,0.16987,0.13642,0.33333,0.53025,0.16987,0.16987,0.66027,111211
"261",261,17,915,11,"english","solid things",1,"striped things",0,"polka-dotted things",0,"clouds",1,"circles",0,"squares",0,113,113,321,"green",212121,"False",3,2,1,19,19,6,1,0,0,1,0,0,NA,NA,NA,0.46222,0.33333,0.20445,0.46222,0.20445,0.33333,0.20445,0.33333,0.46222,0.46191,0.33333,0.20476,0.46191,0.20476,0.33333,0.20476,0.33333,0.46191,212121
"262",262,17,552,12,"english","solid things",1,"striped things",0,"polka-dotted things",1,"blue things",0,"red things",0,"green things",1,133,131,331,"cloud",213212,"True",1,2,3,25,7,9,NA,NA,NA,0.5,0,0.5,0,0,1,0.47018,0.33333,0.19648,0.33333,0.33333,0.33333,0.09122,0.33333,0.57545,0.46537,0.33333,0.2013,0.33333,0.33333,0.33333,0.09245,0.33333,0.57422,213212
"263",263,17,463,13,"english","solid things",1,"striped things",0,"polka-dotted things",1,"blue things",1,"red things",0,"green things",0,131,123,312,"cloud",211111,"True",1,2,3,7,22,12,NA,NA,NA,0.5,0,0.5,1,0,0,0.46973,0.33333,0.19694,0.1733,0.09235,0.73435,0.73435,0.1733,0.09235,0.46502,0.33333,0.20165,0.17818,0.08991,0.7319,0.7319,0.17818,0.08991,211111
"264",264,17,1794,14,"english","solid things",1,"striped things",1,"polka-dotted things",0,"blue things",1,"red things",0,"green things",0,321,321,311,"square",322132,"True",1,2,3,6,6,3,NA,NA,NA,0.5,0.5,0,1,0,0,0.33333,0.33333,0.33333,0.12639,0.54028,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.12137,0.5453,0.33333,0.33333,0.33333,0.33333,323221
"265",265,17,1127,15,"english","clouds",0,"circles",1,"squares",0,"blue things",0,"red things",0,"green things",1,223,321,321,"striped",321212,"True",2,1,3,23,6,6,0,1,0,NA,NA,NA,0,0,1,0.33333,0.5969,0.06977,0.33333,0.33333,0.33333,0.06977,0.33333,0.5969,0.33333,0.59563,0.07104,0.33333,0.33333,0.33333,0.07104,0.33333,0.59563,321212
"266",266,17,2256,16,"english","blue things",0,"red things",1,"green things",0,"clouds",1,"circles",0,"squares",0,112,112,122,"solid",213232,"False",2,3,1,10,10,13,1,0,0,NA,NA,NA,0,1,0,0.33333,0.33333,0.33333,0.46719,0.19948,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.46433,0.20234,0.33333,0.33333,0.33333,0.33333,213232
"267",267,17,614,17,"english","clouds",0,"circles",1,"squares",0,"solid things",1,"striped things",0,"polka-dotted things",1,233,231,312,"green",112121,"False",3,1,2,26,8,12,0,1,0,0.5,0,0.5,NA,NA,NA,0.33333,0.49516,0.17151,0.17151,0.33333,0.49516,0.16407,0.17164,0.66429,0.33333,0.49452,0.17215,0.17215,0.33333,0.49452,0.17061,0.17404,0.65535,112121
"268",268,17,1972,18,"english","blue things",1,"red things",0,"green things",0,"clouds",1,"circles",0,"squares",0,131,131,131,"polka-dotted",323232,"False",2,3,1,7,7,7,1,0,0,NA,NA,NA,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232
"269",269,17,1444,19,"english","solid things",1,"striped things",0,"polka-dotted things",0,"clouds",0,"circles",0,"squares",1,311,111,221,"blue",322111,"True",3,2,1,3,1,5,0,0,1,1,0,0,NA,NA,NA,0.10016,0.1033,0.79653,0.54183,0.12484,0.33333,0.33333,0.33333,0.33333,0.09849,0.0998,0.80172,0.54568,0.12099,0.33333,0.33333,0.33333,0.33333,322111
"270",270,17,1771,20,"english","blue things",1,"red things",0,"green things",0,"clouds",1,"circles",0,"squares",0,121,121,221,"striped",322132,"True",2,3,1,4,4,5,1,0,0,NA,NA,NA,1,0,0,0.54028,0.12639,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5453,0.12137,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221
"271",271,18,1749,6,"English","clouds",0.5,"circles",0.8,"squares",0.25,"blue things",0.15,"red things",0.15,"green things",0.85,223,323,331,"striped",212112,"True",2,1,3,23,24,9,0.32258,0.51613,0.16129,NA,NA,NA,0.13043,0.13043,0.73913,0.33333,0.50474,0.16193,0.33333,0.35086,0.31581,0.31581,0.33333,0.35086,0.33333,0.49752,0.16914,0.33333,0.35852,0.30815,0.30815,0.33333,0.35852,212112
"272",272,18,147,7,"English","clouds",0.5,"circles",0.8,"squares",0.1,"blue things",0.2,"red things",0.85,"green things",0.15,212,213,321,"solid",212111,"True",2,1,3,11,20,6,0.35714,0.57143,0.07143,NA,NA,NA,0.16667,0.70833,0.125,0.33333,0.35045,0.31622,0.35045,0.31622,0.33333,0.3109,0.5486,0.1405,0.33333,0.35807,0.30859,0.35807,0.30859,0.33333,0.30114,0.55486,0.14399,212111
"273",273,18,1921,8,"English","solid things",0.7,"striped things",0.5,"polka-dotted things",0.45,"clouds",0.5,"circles",0.5,"squares",0.65,311,132,133,"blue",111212,"False",3,2,1,3,16,25,0.30303,0.30303,0.39394,0.42424,0.30303,0.27273,NA,NA,NA,0.27098,0.33333,0.39568,0.39568,0.33333,0.27098,0.42199,0.289,0.289,0.26809,0.33333,0.39858,0.39858,0.33333,0.26809,0.4264,0.2868,0.2868,111212
"274",274,18,1507,9,"English","blue things",0.8,"red things",0.25,"green things",0.5,"clouds",0.5,"circles",0.3,"squares",0.75,321,221,222,"striped",322112,"True",2,3,1,6,5,14,0.32258,0.19355,0.48387,NA,NA,NA,0.51613,0.16129,0.32258,0.33333,0.13004,0.53663,0.33333,0.33333,0.33333,0.46588,0.20079,0.33333,0.33333,0.13548,0.53118,0.33333,0.33333,0.33333,0.46972,0.19695,0.33333,322112
"275",275,18,1590,10,"English","blue things",0.5,"red things",0.7,"green things",0.25,"solid things",0.7,"striped things",0.2,"polka-dotted things",0.5,212,212,223,"circle",322121,"True",1,3,2,11,11,23,NA,NA,NA,0.5,0.14286,0.35714,0.34483,0.48276,0.17241,0.33333,0.33333,0.33333,0.44718,0.21949,0.33333,0.33333,0.44718,0.21949,0.33333,0.33333,0.33333,0.46301,0.20366,0.33333,0.33333,0.46301,0.20366,322121
"276",276,18,1914,11,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,223,331,332,"green",111212,"False",3,1,2,23,9,18,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.39568,0.27098,0.33333,0.39568,0.27098,0.289,0.289,0.42199,0.33333,0.39858,0.26809,0.33333,0.39858,0.26809,0.2868,0.2868,0.4264,111212
"277",277,18,1364,12,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,111,123,132,"solid",113211,"False",2,3,1,1,22,16,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.40316,0.29842,0.29842,0.40316,0.29842,0.29842,0.33333,0.33333,0.33333,0.41813,0.29093,0.29093,0.41813,0.29093,0.29093,113211
"278",278,18,474,13,"English","solid things",0.2,"striped things",0.75,"polka-dotted things",0.5,"clouds",0.25,"circles",0.75,"squares",0.5,223,113,331,"green",211111,"True",3,2,1,23,19,9,0.16667,0.5,0.33333,0.13793,0.51724,0.34483,NA,NA,NA,0.14121,0.55136,0.30743,0.14121,0.55136,0.30743,0.31352,0.33333,0.35315,0.14436,0.55627,0.29938,0.14436,0.55627,0.29938,0.3072,0.33333,0.35947,211111
"279",279,18,174,14,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.25,"circles",0.5,"squares",0.8,322,122,122,"striped",323212,"True",2,3,1,15,13,13,0.16129,0.32258,0.51613,NA,NA,NA,0.33333,0.33333,0.33333,0.12341,0.33333,0.54325,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.13339,0.33333,0.53328,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323212
"280",280,18,1873,15,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,331,312,312,"polka-dotted",123212,"False",2,1,3,9,12,12,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.26562,0.33333,0.40105,0.40105,0.26562,0.33333,0.33333,0.33333,0.33333,0.267,0.33333,0.39967,0.39967,0.267,0.33333,123212
"281",281,18,1616,16,"English","solid things",0.5,"striped things",0.2,"polka-dotted things",0.8,"blue things",0.5,"red things",0.25,"green things",0.8,233,222,112,"circle",211112,"True",1,2,3,26,14,10,NA,NA,NA,0.33333,0.13333,0.53333,0.32258,0.16129,0.51613,0.31262,0.35405,0.33333,0.30039,0.13284,0.56677,0.33333,0.16354,0.50313,0.30664,0.36003,0.33333,0.29655,0.14111,0.56234,0.33333,0.16917,0.49749,211211
"282",282,18,2010,17,"English","clouds",0.5,"circles",0.25,"squares",0.8,"blue things",0.5,"red things",0.2,"green things",0.8,313,312,213,"solid",322122,"True",2,1,3,21,12,20,0.32258,0.16129,0.51613,NA,NA,NA,0.33333,0.13333,0.53333,0.33333,0.20079,0.46588,0.33333,0.33333,0.33333,0.33333,0.20079,0.46588,0.33333,0.19695,0.46972,0.33333,0.33333,0.33333,0.33333,0.19695,0.46972,322122
"283",283,18,1623,18,"English","clouds",0.5,"circles",0.8,"squares",0.25,"blue things",0.5,"red things",0.8,"green things",0.25,212,313,321,"solid",211112,"True",2,1,3,11,21,6,0.32258,0.51613,0.16129,NA,NA,NA,0.32258,0.51613,0.16129,0.33333,0.50313,0.16354,0.35405,0.31262,0.33333,0.30039,0.56677,0.13284,0.33333,0.49749,0.16917,0.36003,0.30664,0.33333,0.29655,0.56234,0.14111,211211
"284",284,18,439,19,"English","blue things",0.2,"red things",0.8,"green things",0.25,"solid things",0.85,"striped things",0.5,"polka-dotted things",0.25,112,133,131,"cloud",321112,"True",1,3,2,10,25,7,NA,NA,NA,0.53125,0.3125,0.15625,0.16,0.64,0.2,0.33333,0.33333,0.33333,0.53935,0.33333,0.12732,0.16035,0.67929,0.16035,0.33333,0.33333,0.33333,0.53258,0.33333,0.13408,0.16745,0.66511,0.16745,321211
"285",285,18,2279,20,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,111,111,311,"cloud",213232,"False",1,2,3,1,1,3,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.35101,0.33333,0.31566,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.35893,0.33333,0.30774,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232
"286",286,19,390,6,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,332,322,222,"polka-dotted",122132,"False",2,3,1,18,15,14,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.31753,0.34913,0.33333,0.30923,0.35744,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123221
"287",287,19,1027,7,"english","blue things",0.5,"red things",0.25,"green things",0.85,"clouds",0.25,"circles",0.5,"squares",0.75,323,122,133,"striped",212212,"True",2,3,1,24,13,25,0.16667,0.33333,0.5,NA,NA,NA,0.3125,0.15625,0.53125,0.19441,0.33333,0.47226,0.33333,0.34188,0.32478,0.33333,0.17357,0.49309,0.19401,0.33333,0.47266,0.33333,0.33333,0.33333,0.33333,0.16812,0.49855,212212
"288",288,19,1590,8,"english","blue things",0.5,"red things",0.8,"green things",0.2,"solid things",0.75,"striped things",0.15,"polka-dotted things",0.5,212,212,223,"circle",322121,"True",1,3,2,11,11,23,NA,NA,NA,0.53571,0.10714,0.35714,0.33333,0.53333,0.13333,0.33333,0.33333,0.33333,0.42453,0.24214,0.33333,0.33333,0.42453,0.24214,0.33333,0.33333,0.33333,0.45587,0.2108,0.33333,0.33333,0.45587,0.2108,322121
"289",289,19,1469,9,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,311,322,332,"blue",123211,"False",3,1,2,3,15,18,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.36823,0.31589,0.31589,0.35884,0.30783,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123211
"290",290,19,339,10,"english","solid things",0.85,"striped things",0.25,"polka-dotted things",0.25,"clouds",0.5,"circles",0.5,"squares",0.5,312,332,323,"red",213211,"True",3,2,1,12,18,24,0.33333,0.33333,0.33333,0.62963,0.18519,0.18519,NA,NA,NA,0.33333,0.33333,0.33333,0.51685,0.32404,0.1591,0.33333,0.34035,0.32632,0.33333,0.33333,0.33333,0.51284,0.33333,0.15382,0.33333,0.33333,0.33333,213211
"291",291,19,271,11,"english","clouds",0.5,"circles",0.35,"squares",0.7,"blue things",0.55,"red things",0.2,"green things",0.7,313,212,333,"solid",212222,"True",2,1,3,21,11,27,0.32258,0.22581,0.45161,NA,NA,NA,0.37931,0.13793,0.48276,0.33333,0.19875,0.46791,0.34152,0.33333,0.32515,0.33333,0.19875,0.46791,0.33333,0.16838,0.49828,0.33333,0.33333,0.33333,0.33333,0.16838,0.49828,212222
"292",292,19,1285,12,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,221,313,132,"blue",111111,"False",3,2,1,5,21,16,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.3189,0.3622,0.3189,0.3189,0.3622,0.3189,0.3622,0.3189,0.3189,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,111111
"293",293,19,757,13,"english","blue things",0.65,"red things",0.3,"green things",0.5,"clouds",0.35,"circles",0.5,"squares",0.75,311,112,122,"solid",211212,"True",2,3,1,3,10,13,0.21875,0.3125,0.46875,NA,NA,NA,0.44828,0.2069,0.34483,0.16958,0.33333,0.49708,0.34152,0.32515,0.33333,0.49708,0.16958,0.33333,0.19372,0.33333,0.47294,0.33333,0.33333,0.33333,0.47294,0.19372,0.33333,211212
"294",294,19,1599,14,"english","blue things",0.5,"red things",0.7,"green things",0.3,"solid things",0.7,"striped things",0.3,"polka-dotted things",0.5,212,212,223,"circle",322121,"True",1,3,2,11,11,23,NA,NA,NA,0.46667,0.2,0.33333,0.33333,0.46667,0.2,0.33333,0.33333,0.33333,0.42453,0.24214,0.33333,0.33333,0.42453,0.24214,0.33333,0.33333,0.33333,0.45587,0.2108,0.33333,0.33333,0.45587,0.2108,322121
"295",295,19,967,15,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,322,233,213,"red",121112,"False",3,1,2,15,26,20,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.30445,0.36222,0.3135,0.37299,0.3135,0.33333,0.36222,0.30445,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,121211
"296",296,19,1025,16,"english","solid things",0.5,"striped things",0.3,"polka-dotted things",0.8,"clouds",0.5,"circles",0.65,"squares",0.3,233,323,331,"green",212212,"True",3,2,1,26,24,9,0.34483,0.44828,0.2069,0.3125,0.1875,0.5,NA,NA,NA,0.33333,0.47226,0.19441,0.33333,0.17357,0.49309,0.32478,0.33333,0.34188,0.33333,0.47266,0.19401,0.33333,0.16812,0.49855,0.33333,0.33333,0.33333,212212
"297",297,19,459,17,"english","clouds",0.5,"circles",0.75,"squares",0.2,"blue things",0.5,"red things",0.25,"green things",0.75,233,332,111,"polka-dotted",211111,"True",2,1,3,26,18,1,0.34483,0.51724,0.13793,NA,NA,NA,0.33333,0.16667,0.5,0.32359,0.5172,0.15921,0.32597,0.33333,0.3407,0.32359,0.15921,0.5172,0.33333,0.51284,0.15382,0.33333,0.33333,0.33333,0.33333,0.15382,0.51284,211111
"298",298,19,903,18,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,323,323,112,"green",212121,"False",3,2,1,24,24,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.32851,0.33333,0.33815,0.32851,0.33815,0.33333,0.33333,0.32851,0.33815,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212121
"299",299,19,1133,19,"english","solid things",0.7,"striped things",0.25,"polka-dotted things",0.5,"blue things",0.3,"red things",0.75,"green things",0.5,212,221,221,"circle",321212,"True",1,2,3,11,5,5,NA,NA,NA,0.48276,0.17241,0.34483,0.19355,0.48387,0.32258,0.33333,0.33333,0.33333,0.5316,0.13506,0.33333,0.13506,0.5316,0.33333,0.33333,0.33333,0.33333,0.51308,0.15358,0.33333,0.15358,0.51308,0.33333,321212
"300",300,19,328,20,"english","clouds",0.7,"circles",0.35,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,112,212,313,"red",213211,"True",3,1,2,10,11,21,0.45161,0.22581,0.32258,0.33333,0.33333,0.33333,NA,NA,NA,0.51685,0.1591,0.32404,0.33333,0.33333,0.33333,0.33333,0.34035,0.32632,0.51284,0.15382,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213211
"301",301,20,81,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,331,232,112,"blue",122111,"False",3,1,2,9,17,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.32578,0.3221,0.35212,0.32324,0.33333,0.34343,0.34723,0.31944,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122111
"302",302,20,2046,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.05,"clouds",0.05,"circles",0.95,"squares",0.5,211,231,111,"blue",322122,"True",3,2,1,2,8,1,0.03333,0.63333,0.33333,0.47619,0.47619,0.04762,NA,NA,NA,0.19168,0.47499,0.33333,0.47499,0.33333,0.19168,0.33333,0.33333,0.33333,0.18786,0.47881,0.33333,0.47881,0.33333,0.18786,0.33333,0.33333,0.33333,322122
"303",303,20,638,8,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,121,321,232,"cloud",112121,"False",1,2,3,4,6,17,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.34764,0.32877,0.32359,0.33333,0.34035,0.32632,0.34035,0.32632,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112121
"304",304,20,1758,9,"English","blue things",0.5,"red things",0.65,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0,312,312,332,"square",322132,"True",1,3,2,12,12,18,NA,NA,NA,0.5,0.5,0,0.30303,0.39394,0.30303,0.33333,0.33333,0.33333,0.46273,0.33333,0.20393,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.47873,0.33333,0.18794,0.33333,0.33333,0.33333,323221
"305",305,20,722,10,"English","blue things",0.4,"red things",0.5,"green things",0.6,"clouds",0.05,"circles",0.5,"squares",0.6,313,113,321,"solid",212122,"True",2,3,1,21,19,6,0.04348,0.43478,0.52174,NA,NA,NA,0.26667,0.33333,0.4,0.1523,0.33333,0.51436,0.33704,0.32962,0.33333,0.32962,0.33333,0.33704,0.14308,0.33333,0.52359,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212122
"306",306,20,1041,11,"English","blue things",0.7,"red things",0.15,"green things",0.5,"solid things",0.5,"striped things",0.65,"polka-dotted things",0.25,121,132,231,"cloud",212212,"True",1,3,2,4,16,8,NA,NA,NA,0.35714,0.46429,0.17857,0.51852,0.11111,0.37037,0.33857,0.32809,0.33333,0.33333,0.50133,0.16534,0.53038,0.13628,0.33333,0.33333,0.33333,0.33333,0.33333,0.4937,0.17297,0.52373,0.14294,0.33333,212212
"307",307,20,1515,12,"English","solid things",0.5,"striped things",0.05,"polka-dotted things",0.7,"blue things",0.5,"red things",0.5,"green things",0.5,231,221,223,"circle",322112,"True",1,2,3,8,5,23,NA,NA,NA,0.4,0.04,0.56,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.1157,0.55097,0.47499,0.33333,0.19168,0.33333,0.33333,0.33333,0.33333,0.13064,0.53602,0.47881,0.33333,0.18786,322112
"308",308,20,1520,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.7,"clouds",0.65,"circles",0.25,"squares",0.5,131,111,211,"blue",322112,"True",3,2,1,7,1,2,0.46429,0.17857,0.35714,0.29412,0.29412,0.41176,NA,NA,NA,0.47499,0.19168,0.33333,0.1157,0.33333,0.55097,0.33333,0.33333,0.33333,0.47881,0.18786,0.33333,0.13064,0.33333,0.53602,0.33333,0.33333,0.33333,322112
"309",309,20,2323,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,223,222,222,"green",123232,"False",3,2,1,23,14,14,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.31616,0.35051,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123232
"310",310,20,1561,15,"English","blue things",0.5,"red things",0.35,"green things",0.6,"solid things",0.5,"striped things",0.4,"polka-dotted things",0.65,133,133,122,"cloud",322121,"True",1,3,2,25,25,13,NA,NA,NA,0.32258,0.25806,0.41935,0.34483,0.24138,0.41379,0.33333,0.33333,0.33333,0.33333,0.21704,0.44962,0.33333,0.21704,0.44962,0.33333,0.33333,0.33333,0.33333,0.1881,0.47857,0.33333,0.1881,0.47857,322121
