"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"296",296,19,1025,16,"english","solid things",0.5,"striped things",0.3,"polka-dotted things",0.8,"clouds",0.5,"circles",0.65,"squares",0.3,233,323,331,"green",212212,"True",3,2,1,26,24,9,0.34483,0.44828,0.2069,0.3125,0.1875,0.5,NA,NA,NA,0.33333,0.47209,0.19458,0.33333,0.18022,0.48645,0.31464,0.33333,0.35203,0.33333,0.5819,0.08477,0.33333,0.06281,0.60386,0.26788,0.33333,0.39879,212212,2.07890183009787
"297",297,19,459,17,"english","clouds",0.5,"circles",0.75,"squares",0.2,"blue things",0.5,"red things",0.25,"green things",0.75,233,332,111,"polka-dotted",211111,"True",2,1,3,26,18,1,0.34483,0.51724,0.13793,NA,NA,NA,0.33333,0.16667,0.5,0.30827,0.52764,0.16409,0.31417,0.33333,0.35249,0.30827,0.16409,0.52764,0.25142,0.6862,0.06238,0.26788,0.33333,0.39879,0.25142,0.06238,0.6862,211111,1.99892216696524
"298",298,19,903,18,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,323,323,112,"green",212121,"False",3,2,1,24,24,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.3141,0.33333,0.35257,0.3141,0.35257,0.33333,0.33333,0.3141,0.35257,0.26788,0.33333,0.39879,0.26788,0.39879,0.33333,0.33333,0.26788,0.39879,212121,2.19944765406288
"299",299,19,1133,19,"english","solid things",0.7,"striped things",0.25,"polka-dotted things",0.5,"blue things",0.3,"red things",0.75,"green things",0.5,212,221,221,"circle",321212,"True",1,2,3,11,5,5,NA,NA,NA,0.48276,0.17241,0.34483,0.19355,0.48387,0.32258,0.33333,0.33333,0.33333,0.51226,0.15441,0.33333,0.15441,0.51226,0.33333,0.33333,0.33333,0.33333,0.61111,0.05556,0.33333,0.05556,0.61111,0.33333,321212,2.06349934194658
"300",300,19,328,20,"english","clouds",0.7,"circles",0.35,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,112,212,313,"red",213211,"True",3,1,2,10,11,21,0.45161,0.22581,0.32258,0.33333,0.33333,0.33333,NA,NA,NA,0.53012,0.16212,0.30775,0.33333,0.33333,0.33333,0.33333,0.35289,0.31377,0.6862,0.06238,0.25142,0.33333,0.33333,0.33333,0.33333,0.39879,0.26788,213211,2.17620570017699
"301",301,20,81,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,331,232,112,"blue",122111,"False",3,1,2,9,17,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.29495,0.29495,0.4101,0.29118,0.33333,0.37549,0.38778,0.27889,0.33333,0.24649,0.24649,0.50701,0.23065,0.33333,0.43602,0.44858,0.21809,0.33333,122111,2.21507158406049
"302",302,20,2046,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.05,"clouds",0.05,"circles",0.95,"squares",0.5,211,231,111,"blue",322122,"True",3,2,1,2,8,1,0.03333,0.63333,0.33333,0.47619,0.47619,0.04762,NA,NA,NA,0.20971,0.45695,0.33333,0.45695,0.33333,0.20971,0.33333,0.33333,0.33333,0.09524,0.57143,0.33333,0.57143,0.33333,0.09524,0.33333,0.33333,0.33333,322122,1.88474956785639
"303",303,20,638,8,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,121,321,232,"cloud",112121,"False",1,2,3,4,6,17,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.40995,0.29503,0.29503,0.33333,0.37539,0.29128,0.37539,0.29128,0.33333,0.50701,0.24649,0.24649,0.33333,0.43602,0.23065,0.43602,0.23065,0.33333,112121,2.20792318851855
"304",304,20,1758,9,"English","blue things",0.5,"red things",0.65,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0,312,312,332,"square",322132,"True",1,3,2,12,12,18,NA,NA,NA,0.5,0.5,0,0.30303,0.39394,0.30303,0.33333,0.33333,0.33333,0.46333,0.33333,0.20334,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.57143,0.33333,0.09524,0.33333,0.33333,0.33333,323221,2.03258028847408
"305",305,20,722,10,"English","blue things",0.4,"red things",0.5,"green things",0.6,"clouds",0.05,"circles",0.5,"squares",0.6,313,113,321,"solid",212122,"True",2,3,1,21,19,6,0.04348,0.43478,0.52174,NA,NA,NA,0.26667,0.33333,0.4,0.15731,0.33333,0.50935,0.35667,0.31,0.33333,0.31,0.33333,0.35667,0.06281,0.33333,0.60386,0.39879,0.26788,0.33333,0.26788,0.33333,0.39879,212122,2.00094347633784
"306",306,20,1041,11,"English","blue things",0.7,"red things",0.15,"green things",0.5,"solid things",0.5,"striped things",0.65,"polka-dotted things",0.25,121,132,231,"cloud",212212,"True",1,3,2,4,16,8,NA,NA,NA,0.35714,0.46429,0.17857,0.51852,0.11111,0.37037,0.35713,0.30953,0.33333,0.33333,0.4933,0.17337,0.5114,0.15526,0.33333,0.39879,0.26788,0.33333,0.33333,0.5819,0.08477,0.60386,0.06281,0.33333,212212,1.99493172145393
"307",307,20,1515,12,"English","solid things",0.5,"striped things",0.05,"polka-dotted things",0.7,"blue things",0.5,"red things",0.5,"green things",0.5,231,221,223,"circle",322112,"True",1,2,3,8,5,23,NA,NA,NA,0.4,0.04,0.56,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.11111,0.55555,0.5,0.33333,0.16667,0.33333,0.33333,0.33333,0.33333,0.05556,0.61111,0.57143,0.33333,0.09524,322112,2.05099987845597
"308",308,20,1520,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.7,"clouds",0.65,"circles",0.25,"squares",0.5,131,111,211,"blue",322112,"True",3,2,1,7,1,2,0.46429,0.17857,0.35714,0.29412,0.29412,0.41176,NA,NA,NA,0.5,0.16667,0.33333,0.11111,0.33333,0.55555,0.33333,0.33333,0.33333,0.57143,0.09524,0.33333,0.05556,0.33333,0.61111,0.33333,0.33333,0.33333,322112,2.24552840209106
"309",309,20,2323,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,223,222,222,"green",123232,"False",3,2,1,23,14,14,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.27967,0.387,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.21809,0.44858,123232,2.19722457733622
"310",310,20,1561,15,"English","blue things",0.5,"red things",0.35,"green things",0.6,"solid things",0.5,"striped things",0.4,"polka-dotted things",0.65,133,133,122,"cloud",322121,"True",1,3,2,25,25,13,NA,NA,NA,0.32258,0.25806,0.41935,0.34483,0.24138,0.41379,0.33333,0.33333,0.33333,0.33333,0.18553,0.48114,0.33333,0.18553,0.48114,0.33333,0.33333,0.33333,0.33333,0.09524,0.57143,0.33333,0.09524,0.57143,322121,2.18409272773779
"311",311,20,937,16,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,321,321,112,"blue",212121,"False",3,2,1,6,6,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.30892,0.33333,0.35775,0.30892,0.35775,0.33333,0.35775,0.30892,0.33333,0.26788,0.33333,0.39879,0.26788,0.39879,0.33333,0.39879,0.26788,0.33333,212121,2.20081111633183
"312",312,20,329,17,"English","solid things",0.7,"striped things",0.5,"polka-dotted things",0.3,"blue things",0.5,"red things",0.5,"green things",0.5,212,232,122,"circle",213211,"True",1,2,3,11,17,13,NA,NA,NA,0.46667,0.33333,0.2,0.33333,0.33333,0.33333,0.30821,0.35845,0.33333,0.56077,0.30066,0.13857,0.33333,0.33333,0.33333,0.26788,0.39879,0.33333,0.6862,0.25142,0.06238,0.33333,0.33333,0.33333,213211,2.16442230103664
"313",313,20,1537,18,"English","blue things",0.5,"red things",0.3,"green things",0.65,"solid things",0.5,"striped things",0.65,"polka-dotted things",0.3,323,322,332,"square",322112,"True",1,3,2,24,15,18,NA,NA,NA,0.34483,0.44828,0.2069,0.34483,0.2069,0.44828,0.33333,0.33333,0.33333,0.33333,0.5,0.16667,0.33333,0.11111,0.55555,0.33333,0.33333,0.33333,0.33333,0.57143,0.09524,0.33333,0.05556,0.61111,322112,2.15718094971556
"314",314,20,716,19,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.65,"red things",0.5,"green things",0.3,221,223,331,"circle",212122,"True",1,2,3,5,23,9,NA,NA,NA,0.33333,0.33333,0.33333,0.44828,0.34483,0.2069,0.33333,0.35667,0.31,0.33333,0.35667,0.31,0.50935,0.33333,0.15731,0.33333,0.39879,0.26788,0.33333,0.39879,0.26788,0.60386,0.33333,0.06281,212122,2.16415327368345
"315",315,20,1876,20,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,332,233,233,"red",123212,"False",3,2,1,18,26,26,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.27921,0.38746,0.33333,0.33333,0.33333,0.33333,0.38746,0.27921,0.33333,0.21809,0.44858,0.33333,0.33333,0.33333,0.33333,0.44858,0.21809,123212,2.20613079397643
"316",316,21,1006,6,"english","blue things",0.8,"red things",0.15,"green things",0.5,"solid things",0.2,"striped things",0.85,"polka-dotted things",0.5,121,112,222,"cloud",212212,"True",1,3,2,4,10,14,NA,NA,NA,0.12903,0.54839,0.32258,0.55172,0.10345,0.34483,0.35142,0.31524,0.33333,0.18357,0.48309,0.33333,0.46926,0.1974,0.33333,0.39879,0.26788,0.33333,0.06281,0.60386,0.33333,0.5819,0.08477,0.33333,212212,1.93620205496623
"317",317,21,2283,7,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.6,"squares",0.5,133,133,123,"polka-dotted",213232,"False",2,3,1,25,25,22,0.3125,0.375,0.3125,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.31378,0.35288,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.26788,0.39879,0.33333,0.33333,0.33333,213232,2.19722457733622
"318",318,21,680,8,"english","solid things",0.5,"striped things",0.25,"polka-dotted things",0.7,"blue things",0.5,"red things",0.3,"green things",0.7,133,122,213,"cloud",212211,"True",1,2,3,25,13,20,NA,NA,NA,0.34483,0.17241,0.48276,0.33333,0.2,0.46667,0.35342,0.31325,0.33333,0.30708,0.15963,0.53329,0.33333,0.17288,0.49378,0.39879,0.26788,0.33333,0.25142,0.06238,0.6862,0.33333,0.06281,0.60386,212211,2.0735262111314
"319",319,21,704,9,"english","clouds",0.3,"circles",0.75,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,211,111,223,"solid",212122,"True",2,1,3,2,1,23,0.19355,0.48387,0.32258,NA,NA,NA,0.33333,0.33333,0.33333,0.1745,0.49217,0.33333,0.3531,0.31356,0.33333,0.3531,0.33333,0.31356,0.06281,0.60386,0.33333,0.39879,0.26788,0.33333,0.39879,0.33333,0.26788,212122,2.13511501825485
"320",320,21,1627,10,"english","solid things",0.25,"striped things",0.5,"polka-dotted things",0.7,"blue things",0.3,"red things",0.65,"green things",0.5,332,311,221,"square",211112,"True",1,2,3,18,3,5,NA,NA,NA,0.17241,0.34483,0.48276,0.2069,0.44828,0.34483,0.33333,0.31337,0.3533,0.16019,0.30724,0.53257,0.18891,0.47775,0.33333,0.33333,0.26788,0.39879,0.06238,0.25142,0.6862,0.08477,0.5819,0.33333,211211,2.08159737966014
"321",321,21,1936,11,"english","blue things",0.4,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.4,"squares",0.5,222,311,331,"striped",111212,"False",2,3,1,14,3,9,0.35714,0.28571,0.35714,NA,NA,NA,0.28571,0.35714,0.35714,0.33333,0.3792,0.28746,0.30128,0.39743,0.30128,0.28746,0.3792,0.33333,0.33333,0.44858,0.21809,0.24649,0.50701,0.24649,0.21809,0.44858,0.33333,111212,2.20951468342094
"322",322,21,862,12,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.4,"clouds",0.5,"circles",0.45,"squares",0.55,323,331,222,"green",112122,"False",3,2,1,24,9,14,0.33333,0.3,0.36667,0.35714,0.35714,0.28571,NA,NA,NA,0.33333,0.2997,0.36697,0.33333,0.36697,0.2997,0.30168,0.30168,0.39664,0.33333,0.23065,0.43602,0.33333,0.43602,0.23065,0.24649,0.24649,0.50701,112122,2.18994334181675
"323",323,21,434,13,"english","solid things",0.5,"striped things",0.3,"polka-dotted things",0.75,"blue things",0.75,"red things",0.3,"green things",0.25,131,122,123,"cloud",321112,"True",1,2,3,7,13,22,NA,NA,NA,0.32258,0.19355,0.48387,0.57692,0.23077,0.19231,0.33333,0.33333,0.33333,0.33333,0.15255,0.51411,0.62756,0.18622,0.18622,0.33333,0.33333,0.33333,0.33333,0.05556,0.61111,0.84615,0.07692,0.07692,321211,2.02015133752925
"324",324,21,1438,14,"english","blue things",0.5,"red things",0.3,"green things",0.75,"solid things",0.25,"striped things",0.75,"polka-dotted things",0.35,323,313,332,"square",322111,"True",1,3,2,24,21,18,NA,NA,NA,0.18519,0.55556,0.25926,0.32258,0.19355,0.48387,0.33333,0.33333,0.33333,0.1881,0.62381,0.1881,0.33333,0.21109,0.45558,0.33333,0.33333,0.33333,0.07692,0.84615,0.07692,0.33333,0.09524,0.57143,322111,2.0406175211672
"325",325,21,1503,15,"english","clouds",0.65,"circles",0.5,"squares",0.25,"solid things",0.1,"striped things",0.8,"polka-dotted things",0.5,121,111,311,"blue",322112,"True",3,1,2,4,1,3,0.46429,0.35714,0.17857,0.07143,0.57143,0.35714,NA,NA,NA,0.44778,0.33333,0.21889,0.16294,0.50372,0.33333,0.33333,0.33333,0.33333,0.57143,0.33333,0.09524,0.05556,0.61111,0.33333,0.33333,0.33333,0.33333,322112,1.95048188129183
"326",326,21,329,16,"english","solid things",0.75,"striped things",0.5,"polka-dotted things",0.25,"blue things",0.5,"red things",0.5,"green things",0.5,212,232,122,"circle",213211,"True",1,2,3,11,17,13,NA,NA,NA,0.5,0.33333,0.16667,0.33333,0.33333,0.33333,0.31367,0.353,0.33333,0.53077,0.30762,0.16161,0.33333,0.33333,0.33333,0.26788,0.39879,0.33333,0.6862,0.25142,0.06238,0.33333,0.33333,0.33333,213211,2.11205102719181
"327",327,21,411,17,"english","blue things",0.15,"red things",0.9,"green things",0.5,"clouds",0.3,"circles",0.75,"squares",0.3,212,311,111,"solid",321112,"True",2,3,1,11,3,1,0.22222,0.55556,0.22222,NA,NA,NA,0.09677,0.58065,0.32258,0.18622,0.62756,0.18622,0.33333,0.33333,0.33333,0.15255,0.51411,0.33333,0.07692,0.84615,0.07692,0.33333,0.33333,0.33333,0.05556,0.61111,0.33333,321211,1.92853741179462
"328",328,21,1230,18,"english","clouds",0.4,"circles",0.6,"squares",0.5,"blue things",0.5,"red things",0.4,"green things",0.6,233,123,112,"polka-dotted",112112,"False",2,1,3,26,22,10,0.26667,0.4,0.33333,NA,NA,NA,0.33333,0.26667,0.4,0.28828,0.37838,0.33333,0.30188,0.30188,0.39623,0.33333,0.29995,0.36671,0.21809,0.44858,0.33333,0.24649,0.24649,0.50701,0.33333,0.23065,0.43602,112112,2.17520134368657
"329",329,21,1286,19,"english","solid things",0.6,"striped things",0.4,"polka-dotted things",0.4,"clouds",0.5,"circles",0.6,"squares",0.45,211,122,333,"blue",111111,"False",3,2,1,2,13,27,0.32258,0.3871,0.29032,0.42857,0.28571,0.28571,NA,NA,NA,0.30173,0.39654,0.30173,0.39654,0.30173,0.30173,0.39654,0.30173,0.30173,0.24649,0.50701,0.24649,0.50701,0.24649,0.24649,0.50701,0.24649,0.24649,111111,2.17356869376334
"330",330,21,478,20,"english","blue things",0.2,"red things",0.7,"green things",0.45,"solid things",0.7,"striped things",0.35,"polka-dotted things",0.4,312,321,133,"square",211111,"True",1,3,2,12,6,25,NA,NA,NA,0.48276,0.24138,0.27586,0.14815,0.51852,0.33333,0.31324,0.33333,0.35343,0.53336,0.15957,0.30707,0.15957,0.53336,0.30707,0.26788,0.33333,0.39879,0.6862,0.06238,0.25142,0.06238,0.6862,0.25142,211111,2.06351598767518
"331",331,22,2038,6,"English","solid things",0.7,"striped things",0.5,"polka-dotted things",0.05,"blue things",0.75,"red things",0.35,"green things",0,111,112,121,"cloud",322122,"True",1,2,3,1,10,4,NA,NA,NA,0.56,0.4,0.04,0.68182,0.31818,0,0.33333,0.33333,0.33333,0.62173,0.04493,0.33333,0.62173,0.04493,0.33333,0.33333,0.33333,0.33333,0.57143,0.09524,0.33333,0.57143,0.09524,0.33333,322122,2.86231639520132
"332",332,22,1636,7,"English","blue things",0.05,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0,"polka-dotted things",0.05,312,333,131,"square",211112,"True",1,3,2,12,27,7,NA,NA,NA,0.90909,0,0.09091,0.04762,0.47619,0.47619,0.21917,0.33333,0.4475,0.6207,0.33333,0.04597,0.19671,0.76995,0.03335,0.26788,0.33333,0.39879,0.5819,0.33333,0.08477,0.25142,0.6862,0.06238,211211,2.53490497826379
"333",333,22,2262,8,"English","blue things",0.95,"red things",0,"green things",0,"solid things",0.05,"striped things",0,"polka-dotted things",0.95,331,331,231,"square",213232,"False",1,3,2,9,9,8,NA,NA,NA,0.05,0,0.95,1,0,0,0.33333,0.2387,0.42796,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.26788,0.39879,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232,2.19722457733622
"334",334,22,1942,9,"English","blue things",0,"red things",0,"green things",0.95,"clouds",0,"circles",0.95,"squares",0.05,223,132,112,"striped",111212,"False",2,3,1,23,16,10,0,0.95,0.05,NA,NA,NA,0,0,1,0.19938,0.46729,0.33333,0.23022,0.53956,0.23022,0.33333,0.19938,0.46729,0.21809,0.44858,0.33333,0.24649,0.50701,0.24649,0.33333,0.21809,0.44858,111212,1.53851013238297
"335",335,22,2088,10,"English","solid things",0,"striped things",0.95,"polka-dotted things",0.05,"blue things",0.05,"red things",1,"green things",0.05,122,111,133,"cloud",321111,"True",1,2,3,13,1,25,NA,NA,NA,0,0.95,0.05,0.04545,0.90909,0.04545,0.33333,0.33333,0.33333,0.05322,0.89355,0.05322,0.05322,0.89355,0.05322,0.33333,0.33333,0.33333,0.07692,0.84615,0.07692,0.07692,0.84615,0.07692,321111,0.62256316836298
"336",336,22,112,11,"English","clouds",1,"circles",0.05,"squares",0.05,"solid things",0.95,"striped things",0,"polka-dotted things",0,113,313,221,"green",212111,"True",3,1,2,19,21,5,0.90909,0.04545,0.04545,1,0,0,NA,NA,NA,0.72133,0.23041,0.04825,0.41698,0.24969,0.33333,0.24969,0.33333,0.41698,0.6862,0.25142,0.06238,0.39879,0.26788,0.33333,0.26788,0.33333,0.39879,212111,1.37618394727767
"337",337,22,1118,12,"English","clouds",0.05,"circles",1,"squares",0.05,"blue things",0.95,"red things",0.05,"green things",0,211,113,113,"solid",321212,"True",2,1,3,2,19,19,0.04545,0.90909,0.04545,NA,NA,NA,0.95,0.05,0,0.04423,0.62243,0.33333,0.33333,0.33333,0.33333,0.62243,0.33333,0.04423,0.05556,0.61111,0.33333,0.33333,0.33333,0.33333,0.61111,0.33333,0.05556,321212,1.12803432976973
"338",338,22,1120,13,"English","solid things",1,"striped things",0.05,"polka-dotted things",0.05,"blue things",1,"red things",0.05,"green things",0,211,223,223,"circle",321212,"True",1,2,3,2,23,23,NA,NA,NA,0.90909,0.04545,0.04545,0.95238,0.04762,0,0.33333,0.33333,0.33333,0.62243,0.04423,0.33333,0.62243,0.33333,0.04423,0.33333,0.33333,0.33333,0.61111,0.05556,0.33333,0.61111,0.33333,0.05556,321212,1.12654743470561
"339",339,22,1131,14,"English","blue things",0.05,"red things",0.95,"green things",0.05,"solid things",0,"striped things",0.95,"polka-dotted things",0.05,222,211,211,"circle",321212,"True",1,3,2,14,2,2,NA,NA,NA,0,0.95,0.05,0.04762,0.90476,0.04762,0.33333,0.33333,0.33333,0.04423,0.62243,0.33333,0.04423,0.62243,0.33333,0.33333,0.33333,0.33333,0.05556,0.61111,0.33333,0.05556,0.61111,0.33333,321212,1.13510941595758
"340",340,22,2128,15,"English","solid things",0,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",0.05,"green things",0.05,321,132,212,"square",111112,"False",1,2,3,6,16,11,NA,NA,NA,0.33333,0.33333,0.33333,0,0.5,0.5,0.16666,0.16666,0.66668,0.16666,0.66668,0.16666,0.53334,0.13332,0.33333,0.24649,0.24649,0.50701,0.24649,0.50701,0.24649,0.44858,0.21809,0.33333,111211,2.8864776910597
"341",341,22,1584,16,"English","clouds",0,"circles",0.7,"squares",0,"blue things",0,"red things",0.95,"green things",0,212,212,313,"solid",322121,"True",2,1,3,11,11,21,0,1,0,NA,NA,NA,0,1,0,0.33333,0.59397,0.0727,0.33333,0.33333,0.33333,0.33333,0.59397,0.0727,0.33333,0.57143,0.09524,0.33333,0.33333,0.33333,0.33333,0.57143,0.09524,322121,1.04186254126753
"342",342,22,1128,17,"English","clouds",0.05,"circles",0.05,"squares",0.95,"solid things",0,"striped things",0,"polka-dotted things",0.95,332,122,122,"red",321212,"True",3,1,2,18,13,13,0.04762,0.04762,0.90476,0,0,1,NA,NA,NA,0.04423,0.33333,0.62243,0.33333,0.04423,0.62243,0.33333,0.33333,0.33333,0.05556,0.33333,0.61111,0.33333,0.05556,0.61111,0.33333,0.33333,0.33333,321212,1.10388461961113
"343",343,22,1351,18,"English","clouds",0.05,"circles",0.05,"squares",0.95,"solid things",0.05,"striped things",0.95,"polka-dotted things",0,323,331,312,"green",113211,"False",3,1,2,24,9,12,0.04762,0.04762,0.90476,0.05,0.95,0,NA,NA,NA,0.33333,0.33333,0.33333,0.22551,0.54899,0.22551,0.22551,0.22551,0.54899,0.33333,0.33333,0.33333,0.24649,0.50701,0.24649,0.24649,0.24649,0.50701,113211,1.74277427931829
"344",344,22,183,19,"English","solid things",0.95,"striped things",0,"polka-dotted things",0.05,"blue things",0.05,"red things",0,"green things",0.05,211,231,231,"circle",323212,"True",1,2,3,2,8,8,NA,NA,NA,0.95,0,0.05,0.5,0,0.5,0.33333,0.33333,0.33333,0.6308,0.33333,0.03586,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.61111,0.33333,0.05556,0.33333,0.33333,0.33333,323212,1.70273728916919
"345",345,22,236,20,"English","clouds",0,"circles",0.95,"squares",0,"blue things",0.05,"red things",0.05,"green things",0,212,212,122,"solid",212132,"False",2,1,3,11,11,13,0,1,0,NA,NA,NA,0.5,0.5,0,0.24587,0.42079,0.33333,0.42079,0.24587,0.33333,0.33333,0.33333,0.33333,0.26788,0.39879,0.33333,0.39879,0.26788,0.33333,0.33333,0.33333,0.33333,213221,1.96422590300359
"346",346,23,446,6,"English","clouds",0,"circles",0.85,"squares",0,"blue things",0.8,"red things",0,"green things",0.5,231,132,332,"polka-dotted",321112,"True",2,1,3,8,16,18,0,1,0,NA,NA,NA,0.61538,0,0.38462,0.1227,0.75459,0.1227,0.33333,0.33333,0.33333,0.57342,0.09324,0.33333,0.07692,0.84615,0.07692,0.33333,0.33333,0.33333,0.61111,0.05556,0.33333,321211,1.04635423317182
"347",347,23,468,7,"English","blue things",0.8,"red things",0.45,"green things",0,"clouds",0.8,"circles",0.15,"squares",0.5,111,213,322,"solid",211111,"True",2,3,1,1,20,15,0.55172,0.10345,0.34483,NA,NA,NA,0.64,0.36,0,0.63775,0.08722,0.27503,0.37906,0.28761,0.33333,0.63775,0.27503,0.08722,0.6862,0.06238,0.25142,0.39879,0.26788,0.33333,0.6862,0.25142,0.06238,211111,1.6982313898534
"348",348,23,664,8,"English","blue things",0.75,"red things",0.5,"green things",0.2,"solid things",0.85,"striped things",0.15,"polka-dotted things",0.5,211,223,112,"circle",212211,"True",1,3,2,2,23,10,NA,NA,NA,0.56667,0.1,0.33333,0.51724,0.34483,0.13793,0.28529,0.38138,0.33333,0.57976,0.08691,0.33333,0.6443,0.27221,0.08349,0.26788,0.39879,0.33333,0.60386,0.06281,0.33333,0.6862,0.25142,0.06238,212211,1.93795644057632
