"","X.1","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode"
"277",277,277,18,1364,12,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,111,123,132,"solid",113211,"False",2,3,1,1,22,16,NA,NA,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,113211
"278",278,278,18,474,13,"English","solid things",0.2,"striped things",0.75,"polka-dotted things",0.5,"clouds",0.25,"circles",0.75,"squares",0.5,223,113,331,"green",211111,"True",3,2,1,23,19,9,NA,NA,NA,0.51724,0.13793,0.34483,0.5,0.16667,0.33333,0.5,0.5,NA,0.66667,0,0.33333,0.66667,0,0.33333,0.5,0.5,NA,0.53663,0.13004,0.33333,0.53663,0.13004,0.33333,211111
"279",279,279,18,174,14,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.25,"circles",0.5,"squares",0.8,322,122,122,"striped",323212,"True",2,3,1,15,13,13,NA,NA,NA,NA,NA,NA,0.761905464851938,0.238094535148062,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.805120974395128,0.194879025604872,NA,323212
"280",280,280,18,1873,15,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,331,312,312,"polka-dotted",123212,"False",2,1,3,9,12,12,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,123212
"281",281,281,18,1616,16,"English","solid things",0.5,"striped things",0.2,"polka-dotted things",0.8,"blue things",0.5,"red things",0.25,"green things",0.8,233,222,112,"circle",211112,"True",1,2,3,26,14,10,NA,NA,NA,0.761905464851938,0.238094535148062,NA,0.533335333353333,0.133331333313333,0.333333333333333,0.5,0.5,NA,1,0,NA,0.69231,0,0.30769,0.5,0.5,NA,0.741716291418543,0.258283708581457,NA,0.53685,0.12991,0.33324,211211
"282",282,282,18,2010,17,"English","clouds",0.5,"circles",0.25,"squares",0.8,"blue things",0.5,"red things",0.2,"green things",0.8,313,312,213,"solid",322122,"True",2,1,3,21,12,20,NA,NA,NA,0.761905464851938,0.238094535148062,NA,0.80000300003,0.19999699997,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.719246403767981,0.280753596232019,NA,0.719246403767981,0.280753596232019,NA,322122
"283",283,283,18,1623,18,"English","clouds",0.5,"circles",0.8,"squares",0.25,"blue things",0.5,"red things",0.8,"green things",0.25,212,313,321,"solid",211112,"True",2,1,3,11,21,6,NA,NA,NA,0.761905464851938,0.238094535148062,NA,0.51613,0.16129,0.32258,0.5,0.5,NA,1,0,NA,0.69231,0,0.30769,0.5,0.5,NA,0.741716291418543,0.258283708581457,NA,0.53685,0.12991,0.33324,211211
"284",284,284,18,439,19,"English","blue things",0.2,"red things",0.8,"green things",0.25,"solid things",0.85,"striped things",0.5,"polka-dotted things",0.25,112,133,131,"cloud",321112,"True",1,3,2,10,25,7,NA,NA,NA,0.772727272727273,0.227272727272727,NA,0.64,0.2,0.16,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.805120974395128,0.194879025604872,NA,0.67382,0.16309,0.16309,321211
"285",285,285,18,2279,20,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,111,111,311,"cloud",213232,"False",1,2,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,213232
"286",286,286,19,390,6,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,332,322,222,"polka-dotted",122132,"False",2,3,1,18,15,14,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,123221
"287",287,287,19,1027,7,"english","blue things",0.5,"red things",0.25,"green things",0.85,"clouds",0.25,"circles",0.5,"squares",0.75,323,122,133,"striped",212212,"True",2,3,1,24,13,25,NA,NA,NA,0.772727272727273,0.227272727272727,NA,0.74999625001875,0.25000374998125,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.747821260893695,0.252178739106304,NA,0.708986455067725,0.291013544932275,NA,212212
"288",288,288,19,1590,8,"english","blue things",0.5,"red things",0.8,"green things",0.2,"solid things",0.75,"striped things",0.15,"polka-dotted things",0.5,212,212,223,"circle",322121,"True",1,3,2,11,11,23,NA,NA,NA,0.833335925954733,0.166664074045267,NA,0.80000300003,0.19999699997,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.683801580992095,0.316198419007905,NA,0.683801580992095,0.316198419007905,NA,322121
"289",289,289,19,1469,9,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,311,322,332,"blue",123211,"False",3,1,2,3,15,18,NA,NA,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,123211
"290",290,290,19,339,10,"english","solid things",0.85,"striped things",0.25,"polka-dotted things",0.25,"clouds",0.5,"circles",0.5,"squares",0.5,312,332,323,"red",213211,"True",3,2,1,12,18,24,NA,NA,NA,NA,NA,NA,0.629623703762962,0.185188148118519,0.185188148118519,0.5,0.5,NA,NA,NA,NA,0.66667,0,0.33333,0.5,0.5,NA,NA,NA,NA,0.512845128451284,0.153821538215382,0.333333333333333,213211
"291",291,291,19,271,11,"english","clouds",0.5,"circles",0.35,"squares",0.7,"blue things",0.55,"red things",0.2,"green things",0.7,313,212,333,"solid",212222,"True",2,1,3,21,11,27,NA,NA,NA,0.666661746036432,0.333338253963568,NA,0.77777956790024,0.22222043209976,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.747427474274743,0.252572525725257,NA,0.747427474274743,0.252572525725257,NA,212222
"292",292,292,19,1285,12,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,221,313,132,"blue",111111,"False",3,2,1,5,21,16,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,111111
"293",293,293,19,757,13,"english","blue things",0.65,"red things",0.3,"green things",0.5,"clouds",0.35,"circles",0.5,"squares",0.75,311,112,122,"solid",211212,"True",2,3,1,3,10,13,NA,NA,NA,0.681818181818182,0.318181818181818,NA,0.684208919686193,0.315791080313807,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.709417094170942,0.290582905829058,NA,0.709417094170942,0.290582905829058,NA,211212
"294",294,294,19,1599,14,"english","blue things",0.5,"red things",0.7,"green things",0.3,"solid things",0.7,"striped things",0.3,"polka-dotted things",0.5,212,212,223,"circle",322121,"True",1,3,2,11,11,23,NA,NA,NA,0.7000014999925,0.2999985000075,NA,0.7000014999925,0.2999985000075,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.683801580992095,0.316198419007905,NA,0.683801580992095,0.316198419007905,NA,322121
"295",295,295,19,967,15,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,322,233,213,"red",121112,"False",3,1,2,15,26,20,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,121211
"296",296,296,19,1025,16,"english","solid things",0.5,"striped things",0.3,"polka-dotted things",0.8,"clouds",0.5,"circles",0.65,"squares",0.3,233,323,331,"green",212212,"True",3,2,1,26,24,9,NA,NA,NA,0.727272727272727,0.272727272727273,NA,0.684208919686193,0.315791080313807,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.747821260893695,0.252178739106304,NA,0.708986455067725,0.291013544932275,NA,212212
"297",297,297,19,459,17,"english","clouds",0.5,"circles",0.75,"squares",0.2,"blue things",0.5,"red things",0.25,"green things",0.75,233,332,111,"polka-dotted",211111,"True",2,1,3,26,18,1,NA,NA,NA,0.51724,0.13793,0.34483,0.5,0.16667,0.33333,0.5,0.5,NA,0.66667,0,0.33333,0.66667,0,0.33333,0.5,0.5,NA,0.512845128451284,0.153821538215382,0.333333333333333,0.512845128451284,0.153821538215382,0.333333333333333,211111
"298",298,298,19,903,18,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,323,323,112,"green",212121,"False",3,2,1,24,24,10,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,212121
"299",299,299,19,1133,19,"english","solid things",0.7,"striped things",0.25,"polka-dotted things",0.5,"blue things",0.3,"red things",0.75,"green things",0.5,212,221,221,"circle",321212,"True",1,2,3,11,5,5,NA,NA,NA,0.736846925225514,0.263153074774486,NA,0.714283605444185,0.285716394555815,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.769627696276963,0.230372303723037,NA,0.769627696276963,0.230372303723037,NA,321212
"300",300,300,19,328,20,"english","clouds",0.7,"circles",0.35,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,112,212,313,"red",213211,"True",3,1,2,10,11,21,NA,NA,NA,NA,NA,NA,0.45161,0.22581,0.32258,0.5,0.5,NA,NA,NA,NA,0.66667,0,0.33333,0.5,0.5,NA,NA,NA,NA,0.512845128451284,0.153821538215382,0.333333333333333,213211
"301",301,301,20,81,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,331,232,112,"blue",122111,"False",3,1,2,9,17,10,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,122111
"302",302,302,20,2046,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.05,"clouds",0.05,"circles",0.95,"squares",0.5,211,231,111,"blue",322122,"True",3,2,1,2,8,1,NA,NA,NA,0.909089173555297,0.0909108264447032,NA,0.950004500045,0.0499954999549996,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.718211408942955,0.281788591057045,NA,0.718211408942955,0.281788591057045,NA,322122
"303",303,303,20,638,8,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,121,321,232,"cloud",112121,"False",1,2,3,4,6,17,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,112121
"304",304,304,20,1758,9,"English","blue things",0.5,"red things",0.65,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0,312,312,332,"square",322132,"True",1,3,2,12,12,18,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.718091409542952,0.281908590457048,NA,323221
"305",305,305,20,722,10,"English","blue things",0.4,"red things",0.5,"green things",0.6,"clouds",0.05,"circles",0.5,"squares",0.6,313,113,321,"solid",212122,"True",2,3,1,21,19,6,NA,NA,NA,0.599997000015,0.400002999985,NA,0.923074201195995,0.0769257988040055,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.785381073094635,0.214618926905365,NA,212122
"306",306,306,20,1041,11,"English","blue things",0.7,"red things",0.15,"green things",0.5,"solid things",0.5,"striped things",0.65,"polka-dotted things",0.25,121,132,231,"cloud",212212,"True",1,3,2,4,16,8,NA,NA,NA,0.823531280275717,0.176468719724283,NA,0.722225678996982,0.277774321003018,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.785587855878559,0.214412144121441,NA,0.740546297268514,0.259453702731486,NA,212212
"307",307,307,20,1515,12,"English","solid things",0.5,"striped things",0.05,"polka-dotted things",0.7,"blue things",0.5,"red things",0.5,"green things",0.5,231,221,223,"circle",322112,"True",1,2,3,8,5,23,NA,NA,NA,0.5,0.5,NA,0.933333333333333,0.0666666666666667,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.718211408942955,0.281788591057045,NA,0.804038040380404,0.195961959619596,NA,322112
"308",308,308,20,1520,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.7,"clouds",0.65,"circles",0.25,"squares",0.5,131,111,211,"blue",322112,"True",3,2,1,7,1,2,NA,NA,NA,0.722225678996982,0.277774321003018,NA,0.58332861109537,0.41667138890463,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.718211408942955,0.281788591057045,NA,0.804038040380404,0.195961959619596,NA,322112
"309",309,309,20,2323,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,223,222,222,"green",123232,"False",3,2,1,23,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,123232
"310",310,310,20,1561,15,"English","blue things",0.5,"red things",0.35,"green things",0.6,"solid things",0.5,"striped things",0.4,"polka-dotted things",0.65,133,133,122,"cloud",322121,"True",1,3,2,25,25,13,NA,NA,NA,0.619049024962726,0.380950975037274,NA,0.631576537387243,0.368423462612757,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.717851410742946,0.282148589257054,NA,0.717851410742946,0.282148589257054,NA,322121
"311",311,311,20,937,16,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,321,321,112,"blue",212121,"False",3,2,1,6,6,10,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,212121
"312",312,312,20,329,17,"English","solid things",0.7,"striped things",0.5,"polka-dotted things",0.3,"blue things",0.5,"red things",0.5,"green things",0.5,212,232,122,"circle",213211,"True",1,2,3,11,17,13,NA,NA,NA,NA,NA,NA,0.46667,0.2,0.33333,0.5,0.5,NA,NA,NA,NA,0.66667,0,0.33333,0.5,0.5,NA,NA,NA,NA,0.535965359653596,0.13070130701307,0.333333333333333,213211
"313",313,313,20,1537,18,"English","blue things",0.5,"red things",0.3,"green things",0.65,"solid things",0.5,"striped things",0.65,"polka-dotted things",0.3,323,322,332,"square",322112,"True",1,3,2,24,15,18,NA,NA,NA,0.684208919686193,0.315791080313807,NA,0.684208919686193,0.315791080313807,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.718211408942955,0.281788591057045,NA,0.804038040380404,0.195961959619596,NA,322112
"314",314,314,20,716,19,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.65,"red things",0.5,"green things",0.3,221,223,331,"circle",212122,"True",1,2,3,5,23,9,NA,NA,NA,0.5,0.5,NA,0.684208919686193,0.315791080313807,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.785381073094635,0.214618926905365,NA,212122
"315",315,315,20,1876,20,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,332,233,233,"red",123212,"False",3,2,1,18,26,26,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,123212
"316",316,316,21,1006,6,"english","blue things",0.8,"red things",0.15,"green things",0.5,"solid things",0.2,"striped things",0.85,"polka-dotted things",0.5,121,112,222,"cloud",212212,"True",1,3,2,4,10,14,NA,NA,NA,0.809527324259691,0.190472675740309,NA,0.842102049849657,0.157897950150343,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.744292442924429,0.255707557075571,NA,0.70610206102061,0.29389793897939,NA,212212
"317",317,317,21,2283,7,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.6,"squares",0.5,133,133,123,"polka-dotted",213232,"False",2,3,1,25,25,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,213232
"318",318,318,21,680,8,"english","solid things",0.5,"striped things",0.25,"polka-dotted things",0.7,"blue things",0.5,"red things",0.3,"green things",0.7,133,122,213,"cloud",212211,"True",1,2,3,25,13,20,NA,NA,NA,0.7000014999925,0.2999985000075,NA,0.48276,0.17241,0.34483,0.5,0.5,NA,1,0,NA,0.64286,0,0.35714,0.5,0.5,NA,0.738247382473825,0.261752617526175,NA,0.50451,0.16001,0.33548,212211
"319",319,319,21,704,9,"english","clouds",0.3,"circles",0.75,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,211,111,223,"solid",212122,"True",2,1,3,2,1,23,NA,NA,NA,0.5,0.5,NA,0.714283605444185,0.285716394555815,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.737782377823778,0.262217622176222,NA,212122
"320",320,320,21,1627,10,"english","solid things",0.25,"striped things",0.5,"polka-dotted things",0.7,"blue things",0.3,"red things",0.65,"green things",0.5,332,311,221,"square",211112,"True",1,2,3,18,3,5,NA,NA,NA,0.684208919686193,0.315791080313807,NA,0.48276,0.17241,0.34483,0.5,0.5,NA,1,0,NA,0.69231,0,0.30769,0.5,0.5,NA,0.712601436992815,0.287398563007185,NA,0.51683,0.15211,0.33106,211211
"321",321,321,21,1936,11,"english","blue things",0.4,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.4,"squares",0.5,222,311,331,"striped",111212,"False",2,3,1,14,3,9,NA,NA,NA,0.444442716030178,0.555557283969822,NA,0.555557283969822,0.444442716030178,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,111212
"322",322,322,21,862,12,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.4,"clouds",0.5,"circles",0.45,"squares",0.55,323,331,222,"green",112122,"False",3,2,1,24,9,14,NA,NA,NA,0.555557283969822,0.444442716030178,NA,0.55000224998875,0.44999775001125,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,112122
"323",323,323,21,434,13,"english","solid things",0.5,"striped things",0.3,"polka-dotted things",0.75,"blue things",0.75,"red things",0.3,"green things",0.25,131,122,123,"cloud",321112,"True",1,2,3,7,13,22,NA,NA,NA,0.714283605444185,0.285716394555815,NA,0.57692,0.23077,0.19231,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.771521142394288,0.228478857605712,NA,0.628023719762802,0.185988140118599,0.185988140118599,321211
"324",324,324,21,1438,14,"english","blue things",0.5,"red things",0.3,"green things",0.75,"solid things",0.25,"striped things",0.75,"polka-dotted things",0.35,323,313,332,"square",322111,"True",1,3,2,24,21,18,NA,NA,NA,0.714283605444185,0.285716394555815,NA,0.555554444455555,0.185188148118519,0.259257407425926,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.674366628166859,0.325633371833141,NA,0.61701,0.18851,0.19448,322111
"325",325,325,21,1503,15,"english","clouds",0.65,"circles",0.5,"squares",0.25,"solid things",0.1,"striped things",0.8,"polka-dotted things",0.5,121,111,311,"blue",322112,"True",3,1,2,4,1,3,NA,NA,NA,0.722225678996982,0.277774321003018,NA,0.888887160501509,0.111112839498491,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.677426612866936,0.322573387133064,NA,0.769046154769226,0.230953845230774,NA,322112
"326",326,326,21,329,16,"english","solid things",0.75,"striped things",0.5,"polka-dotted things",0.25,"blue things",0.5,"red things",0.5,"green things",0.5,212,232,122,"circle",213211,"True",1,2,3,11,17,13,NA,NA,NA,NA,NA,NA,0.5,0.16667,0.33333,0.5,0.5,NA,NA,NA,NA,0.66667,0,0.33333,0.5,0.5,NA,NA,NA,NA,0.51065,0.15602,0.33333,213211
"327",327,327,21,411,17,"english","blue things",0.15,"red things",0.9,"green things",0.5,"clouds",0.3,"circles",0.75,"squares",0.3,212,311,111,"solid",321112,"True",2,3,1,11,3,1,NA,NA,NA,0.857149183667444,0.142850816332556,NA,0.55556,0.22222,0.22222,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.771521142394288,0.228478857605712,NA,0.628023719762802,0.185988140118599,0.185988140118599,321211
"328",328,328,21,1230,18,"english","clouds",0.4,"circles",0.6,"squares",0.5,"blue things",0.5,"red things",0.4,"green things",0.6,233,123,112,"polka-dotted",112112,"False",2,1,3,26,22,10,NA,NA,NA,0.599997000015,0.400002999985,NA,0.599997000015,0.400002999985,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,112112
"329",329,329,21,1286,19,"english","solid things",0.6,"striped things",0.4,"polka-dotted things",0.4,"clouds",0.5,"circles",0.6,"squares",0.45,211,122,333,"blue",111111,"False",3,2,1,2,13,27,NA,NA,NA,0.428574285742857,0.285712857128571,0.285712857128571,0.3871,0.32258,0.29032,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,111111
"330",330,330,21,478,20,"english","blue things",0.2,"red things",0.7,"green things",0.45,"solid things",0.7,"striped things",0.35,"polka-dotted things",0.4,312,321,133,"square",211111,"True",1,3,2,12,6,25,NA,NA,NA,0.48276,0.24138,0.27586,0.51852,0.14815,0.33333,0.5,0.5,NA,0.66667,0,0.33333,0.66667,0,0.33333,0.5,0.5,NA,0.51065,0.15602,0.33333,0.51065,0.15602,0.33333,211111
"331",331,331,22,2038,6,"English","solid things",0.7,"striped things",0.5,"polka-dotted things",0.05,"blue things",0.75,"red things",0.35,"green things",0,111,112,121,"cloud",322122,"True",1,2,3,1,10,4,NA,NA,NA,0.583333333333333,0.416666666666667,NA,0.68182,0.31818,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.855520722396388,0.144479277603612,NA,0.855520722396388,0.144479277603612,NA,322122
"332",332,332,22,1636,7,"English","blue things",0.05,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0,"polka-dotted things",0.05,312,333,131,"square",211112,"True",1,3,2,12,27,7,NA,NA,NA,0.90909,0.09091,NA,0.47619,0.47619,0.04762,0.5,0.5,NA,1,0,NA,0.69231,0,0.30769,0.5,0.5,NA,0.885010574947125,0.114989425052875,NA,0.63203,0.04708,0.32089,211211
"333",333,333,22,2262,8,"English","blue things",0.95,"red things",0,"green things",0,"solid things",0.05,"striped things",0,"polka-dotted things",0.95,331,331,231,"square",213232,"False",1,3,2,9,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,213232
